case,best_candidate_id,best_variant,area,delay,adp,reference_adp,adp_ratio_to_reference,previous_current_candidate_id,previous_current_adp,improved_current,delta_adp,top3,notes
ex285,ex285_unknown_symbdd_interleave_f10,interleave_f10,1038,17,17646,5499,3.208947,ex285_decision_tree_greedy_synth_preset,13175,0,4471,interleave_f10:1038/17/17646; interleave_zero:1048/17/17816; interleave_f00:1055/18/18990,verified exact but not current best
ex286,ex286_unknown_symbdd_interleave_zero,interleave_zero,1436,18,25848,2376,10.878788,ex286_rotate_low_split_default_abc_g_aig,24180,0,1668,interleave_zero:1436/18/25848; interleave_f10:1477/18/26586; interleave_f00:1465/19/27835,verified exact but not current best
ex287,ex287_unknown_symbdd_interleave_f10,interleave_f10,1768,19,33592,5782,5.809754,ex287_decision_tree_greedy_synth_preset,31374,0,2218,interleave_f10:1768/19/33592; interleave_f00:1771/19/33649; interleave_zero:1807/21/37947,verified exact but not current best
ex288,ex288_unknown_symbdd_interleave_f10,interleave_f10,1944,20,38880,16394,2.371599,ex288_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7_synth_preset,37200,0,1680,interleave_f10:1944/20/38880; interleave_f00:1974/21/41454; interleave_zero:2015/21/42315,verified exact but not current best
ex289,ex289_unknown_symbdd_interleave_f00,interleave_f00,1818,21,38178,13620,2.803084,ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig,39951,1,-1773,interleave_f00:1818/21/38178; interleave_zero:1828/22/40216; interleave_f10:1819/23/41837,new current best from symmetry canonicalization
