case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex288,unknown_shared_bdd_15x15,20,20,20,20,0,0,0,ex288_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7_synth_preset,synth_preset,synthflow_exact,1860,20,37200,16394,2.269123,0,0,synth_preset:37200; abc_g_aig:42126; abc_g_aig_d18:42126; abc_g_aig_d19:42126; abc_g_aig_d20:42126,
ex289,unknown_shared_bdd_16x16,20,20,20,20,0,0,0,ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig,abc_g_aig,synthflow_exact,1737,23,39951,13620,2.933260,0,0,abc_g_aig:39951; abc_g_aig_d18:39951; abc_g_aig_d19:39951; abc_g_aig_d20:39951; abc_g_aig_d21:39951,
ex292,unknown_shared_bdd_14x14,20,20,20,20,0,0,0,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig,abc_g_aig,synthflow_exact,6770,21,142170,84854,1.675466,0,0,abc_g_aig:142170; abc_g_aig_d18:142170; abc_g_aig_d19:142170; abc_g_aig_d20:142170; abc_g_aig_d21:142170,
ex294,unknown_shared_bdd_16x16,20,20,20,20,0,0,0,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset,synth_preset,synthflow_exact,10726,23,246698,133365,1.849796,0,0,synth_preset:246698; abc_g_aig:249205; abc_g_aig_d18:249205; abc_g_aig_d19:249205; abc_g_aig_d20:249205,
