case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex288,ex288_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7_synth_preset,unknown_shared_bdd_15x15,synth_preset,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex288/verilog/ex288_unknown_shared_bdd_15x15_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex288/aigs/ex288_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7_synth_preset.aig,1,1,1860,20,37200,16394,2.269123,0,0,synthflow_exact,Yosys synth preset with flatten
ex289,ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig,unknown_shared_bdd_16x16,abc_g_aig,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex289/verilog/ex289_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex289/aigs/ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig.aig,1,1,1737,23,39951,13620,2.933260,0,0,synthflow_exact,Yosys abc gate set aig
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig,unknown_shared_bdd_14x14,abc_g_aig,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig.aig,1,1,6770,21,142170,84854,1.675466,0,0,synthflow_exact,Yosys abc gate set aig
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset,unknown_shared_bdd_16x16,synth_preset,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset.aig,1,1,10726,23,246698,133365,1.849796,0,0,synthflow_exact,Yosys synth preset with flatten
