case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes,evaluate_py_ok,evaluate_py_adp,evaluate_py_returncode,evaluate_py_notes
ex289,ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_no_internal_abc,unknown_shared_bdd_16x16,no_internal_abc,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex289/verilog/ex289_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex289/aigs/ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_no_internal_abc.aig,1,1,1,2536,30,76080,13620,5.585903,0,0,synthflow_exact,skip Yosys internal abc pass,1.617,skip Yosys internal abc pass,1,76080,0,
ex289,ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset,unknown_shared_bdd_16x16,synth_preset,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex289/verilog/ex289_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex289/aigs/ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset.aig,1,1,1,1757,25,43925,13620,3.225037,0,0,synthflow_exact,Yosys synth preset with flatten,2.037,Yosys synth preset with flatten,1,43925,0,
ex289,ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset_noabc,unknown_shared_bdd_16x16,synth_preset_noabc,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex289/verilog/ex289_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex289/aigs/ex289_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_synth_preset_noabc.aig,1,1,1,2509,29,72761,13620,5.342217,0,0,synthflow_exact,Yosys synth preset without abc,1.730,Yosys synth preset without abc,1,72761,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d20,unknown_shared_bdd_14x14,abc_d20,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d20.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,Yosys abc delay target 20,2.646,Yosys abc delay target 20,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d21,unknown_shared_bdd_14x14,abc_d21,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d21.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,Yosys abc delay target 21,2.597,Yosys abc delay target 21,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d22,unknown_shared_bdd_14x14,abc_d22,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d22.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,Yosys abc delay target 22,2.633,Yosys abc delay target 22,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d24,unknown_shared_bdd_14x14,abc_d24,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_d24.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,Yosys abc delay target 24,2.736,Yosys abc delay target 24,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_fast,unknown_shared_bdd_14x14,abc_fast,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_fast.aig,1,1,1,8189,26,212914,84854,2.509180,0,0,synthflow_exact,Yosys abc fast script,2.476,Yosys abc fast script,1,212914,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig,unknown_shared_bdd_14x14,abc_g_aig,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig.aig,1,1,1,6770,21,142170,84854,1.675466,0,0,synthflow_exact,Yosys abc gate set aig,2.817,Yosys abc gate set aig,1,142170,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d18,unknown_shared_bdd_14x14,abc_g_aig_d18,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d18.aig,1,1,1,6770,21,142170,84854,1.675466,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,2.711,Yosys abc gate set aig delay target 18,1,142170,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d19,unknown_shared_bdd_14x14,abc_g_aig_d19,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d19.aig,1,1,1,6770,21,142170,84854,1.675466,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,2.784,Yosys abc gate set aig delay target 19,1,142170,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d20,unknown_shared_bdd_14x14,abc_g_aig_d20,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d20.aig,1,1,1,6770,21,142170,84854,1.675466,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,2.666,Yosys abc gate set aig delay target 20,1,142170,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d21,unknown_shared_bdd_14x14,abc_g_aig_d21,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig_d21.aig,1,1,1,6770,21,142170,84854,1.675466,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,2.712,Yosys abc gate set aig delay target 21,1,142170,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_and_mux,unknown_shared_bdd_14x14,abc_g_and_mux,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_and_mux.aig,1,1,1,7063,24,169512,84854,1.997690,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",2.928,"Yosys abc gate set AND,MUX",1,169512,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_cmos2,unknown_shared_bdd_14x14,abc_g_cmos2,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_cmos2.aig,1,1,1,6872,22,151184,84854,1.781696,0,0,synthflow_exact,Yosys abc gate set cmos2,2.989,Yosys abc gate set cmos2,1,151184,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_gates,unknown_shared_bdd_14x14,abc_g_gates,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_gates.aig,1,1,1,6781,22,149182,84854,1.758102,0,0,synthflow_exact,Yosys abc gate set gates,2.715,Yosys abc gate set gates,1,149182,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_simple,unknown_shared_bdd_14x14,abc_g_simple,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_simple.aig,1,1,1,7039,23,161897,84854,1.907948,0,0,synthflow_exact,Yosys abc gate set simple,4.387,Yosys abc gate set simple,1,161897,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_default_recheck,unknown_shared_bdd_14x14,default_recheck,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_default_recheck.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,current project Yosys script sanity recheck,2.627,current project Yosys script sanity recheck,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_extra_opt_share,unknown_shared_bdd_14x14,extra_opt_share,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_extra_opt_share.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,2.827,extra opt_reduce/opt_muxtree/wreduce/share before techmap,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_late_flatten,unknown_shared_bdd_14x14,late_flatten,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_late_flatten.aig,1,1,1,6827,21,143367,84854,1.689573,0,0,synthflow_exact,move flatten after techmap,2.714,move flatten after techmap,1,143367,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_no_internal_abc,unknown_shared_bdd_14x14,no_internal_abc,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_no_internal_abc.aig,1,1,1,8236,26,214136,84854,2.523582,0,0,synthflow_exact,skip Yosys internal abc pass,2.577,skip Yosys internal abc pass,1,214136,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_synth_preset,unknown_shared_bdd_14x14,synth_preset,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_synth_preset.aig,1,1,1,6658,22,146476,84854,1.726212,0,0,synthflow_exact,Yosys synth preset with flatten,3.971,Yosys synth preset with flatten,1,146476,0,
ex292,ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_synth_preset_noabc,unknown_shared_bdd_14x14,synth_preset_noabc,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex292/verilog/ex292_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex292/aigs/ex292_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_synth_preset_noabc.aig,1,1,1,8182,26,212732,84854,2.507036,0,0,synthflow_exact,Yosys synth preset without abc,3.203,Yosys synth preset without abc,1,212732,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d20,unknown_shared_bdd_16x16,abc_d20,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d20.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,Yosys abc delay target 20,5.509,Yosys abc delay target 20,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d21,unknown_shared_bdd_16x16,abc_d21,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d21.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,Yosys abc delay target 21,5.332,Yosys abc delay target 21,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d22,unknown_shared_bdd_16x16,abc_d22,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d22.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,Yosys abc delay target 22,5.356,Yosys abc delay target 22,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d24,unknown_shared_bdd_16x16,abc_d24,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_d24.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,Yosys abc delay target 24,5.518,Yosys abc delay target 24,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_fast,unknown_shared_bdd_16x16,abc_fast,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_fast.aig,1,1,1,13496,30,404880,133365,3.035879,0,0,synthflow_exact,Yosys abc fast script,5.499,Yosys abc fast script,1,404880,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig,unknown_shared_bdd_16x16,abc_g_aig,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig.aig,1,1,1,10835,23,249205,133365,1.868594,0,0,synthflow_exact,Yosys abc gate set aig,5.796,Yosys abc gate set aig,1,249205,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d18,unknown_shared_bdd_16x16,abc_g_aig_d18,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d18.aig,1,1,1,10835,23,249205,133365,1.868594,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,6.332,Yosys abc gate set aig delay target 18,1,249205,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d19,unknown_shared_bdd_16x16,abc_g_aig_d19,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d19.aig,1,1,1,10835,23,249205,133365,1.868594,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,6.264,Yosys abc gate set aig delay target 19,1,249205,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d20,unknown_shared_bdd_16x16,abc_g_aig_d20,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d20.aig,1,1,1,10835,23,249205,133365,1.868594,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,5.986,Yosys abc gate set aig delay target 20,1,249205,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d21,unknown_shared_bdd_16x16,abc_g_aig_d21,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig_d21.aig,1,1,1,10835,23,249205,133365,1.868594,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,5.718,Yosys abc gate set aig delay target 21,1,249205,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_and_mux,unknown_shared_bdd_16x16,abc_g_and_mux,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_and_mux.aig,1,1,1,11287,25,282175,133365,2.115810,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",6.061,"Yosys abc gate set AND,MUX",1,282175,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_cmos2,unknown_shared_bdd_16x16,abc_g_cmos2,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_cmos2.aig,1,1,1,10971,24,263304,133365,1.974311,0,0,synthflow_exact,Yosys abc gate set cmos2,6.434,Yosys abc gate set cmos2,1,263304,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_gates,unknown_shared_bdd_16x16,abc_g_gates,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_gates.aig,1,1,1,10855,24,260520,133365,1.953436,0,0,synthflow_exact,Yosys abc gate set gates,6.287,Yosys abc gate set gates,1,260520,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_simple,unknown_shared_bdd_16x16,abc_g_simple,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_simple.aig,1,1,1,11248,26,292448,133365,2.192839,0,0,synthflow_exact,Yosys abc gate set simple,6.542,Yosys abc gate set simple,1,292448,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_default_recheck,unknown_shared_bdd_16x16,default_recheck,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_default_recheck.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,current project Yosys script sanity recheck,5.954,current project Yosys script sanity recheck,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_extra_opt_share,unknown_shared_bdd_16x16,extra_opt_share,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_extra_opt_share.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,6.041,extra opt_reduce/opt_muxtree/wreduce/share before techmap,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_late_flatten,unknown_shared_bdd_16x16,late_flatten,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_late_flatten.aig,1,1,1,10945,24,262680,133365,1.969632,0,0,synthflow_exact,move flatten after techmap,5.619,move flatten after techmap,1,262680,0,
ex294,ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_no_internal_abc,unknown_shared_bdd_16x16,no_internal_abc,student/work/ex285_ex294_frontend_bdd_diagnostic_20260608_1225/ex294/verilog/ex294_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235/ex294/aigs/ex294_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_no_internal_abc.aig,1,1,1,13576,30,407280,133365,3.053875,0,0,synthflow_exact,skip Yosys internal abc pass,6.177,skip Yosys internal abc pass,1,407280,0,
