case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex223,ex223_fp16_log_casez_sign_bits11_9_t32,fp16_log,casez_sign_bits11_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex223/verilog/ex223_fp16_log_casez_sign_bits11_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex223/aigs/ex223_fp16_log_casez_sign_bits11_9_t32.aig,1,1,1,11227,23,258221,120549,2.142042,0,0,structural_exact,"bits=11,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=11; threshold=32; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=9; threshold=32; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0",15.670,"per-output-bit run-cover hybrid; bits=11,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=11; threshold=32; const_groups=58; range_groups=6; table_groups=0; range_items=20; table_items=0 | bit=9; threshold=32; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0"
ex223,ex223_fp16_log_casez_sign_bits12_9_t32,fp16_log,casez_sign_bits12_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex223/verilog/ex223_fp16_log_casez_sign_bits12_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex223/aigs/ex223_fp16_log_casez_sign_bits12_9_t32.aig,1,1,1,11247,24,269928,120549,2.239156,0,0,structural_exact,"bits=12,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=32; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=9; threshold=32; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0",15.262,"per-output-bit run-cover hybrid; bits=12,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=32; const_groups=60; range_groups=4; table_groups=0; range_items=11; table_items=0 | bit=9; threshold=32; const_groups=49; range_groups=15; table_groups=0; range_items=68; table_items=0"
ex224,ex224_fp16_log2_bitrun_bits11_12_9_t32,fp16_log2,bitrun_bits11_12_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_bitrun_bits11_12_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_bitrun_bits11_12_9_t32.aig,1,1,1,6343,21,133203,64708,2.058524,0,0,structural_exact,"bits=12,11,9; threshold=32; table_items=31777; bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0",11.291,"per-output-bit run-cover hybrid; bits=12,11,9; threshold=32; table_items=31777; bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
ex224,ex224_fp16_log2_bitrun_bits11_12_t8,fp16_log2,bitrun_bits11_12_t8,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_bitrun_bits11_12_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_bitrun_bits11_12_t8.aig,1,1,1,6289,21,132069,64708,2.041000,0,0,structural_exact,"bits=12,11; threshold=8; table_items=31777; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0",11.658,"per-output-bit run-cover hybrid; bits=12,11; threshold=8; table_items=31777; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0"
ex224,ex224_fp16_log2_bitrun_bits11_9_t32,fp16_log2,bitrun_bits11_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_bitrun_bits11_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_bitrun_bits11_9_t32.aig,1,1,1,6376,21,133896,64708,2.069234,0,0,structural_exact,"bits=11,9; threshold=32; table_items=31777; bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0",12.615,"per-output-bit run-cover hybrid; bits=11,9; threshold=32; table_items=31777; bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
ex224,ex224_fp16_log2_bitrun_bits12_9_t32,fp16_log2,bitrun_bits12_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_bitrun_bits12_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_bitrun_bits12_9_t32.aig,1,1,1,6275,21,131775,64708,2.036456,0,0,structural_exact,"bits=12,9; threshold=32; table_items=31777; bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0",12.515,"per-output-bit run-cover hybrid; bits=12,9; threshold=32; table_items=31777; bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
ex224,ex224_fp16_log2_casez_sign_bit11_t8,fp16_log2,casez_sign_bit11_t8,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bit11_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bit11_t8.aig,1,1,1,6294,21,132174,64708,2.042622,0,0,structural_exact,bits=11; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0,11.242,per-output-bit run-cover hybrid; bits=11; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0
ex224,ex224_fp16_log2_casez_sign_bit12_t8,fp16_log2,casez_sign_bit12_t8,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bit12_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bit12_t8.aig,1,1,1,6330,21,132930,64708,2.054305,0,0,structural_exact,bits=12; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0,10.810,per-output-bit run-cover hybrid; bits=12; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0
ex224,ex224_fp16_log2_casez_sign_bit14_t8,fp16_log2,casez_sign_bit14_t8,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bit14_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bit14_t8.aig,1,1,1,6350,21,133350,64708,2.060796,0,0,structural_exact,bits=14; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=14; threshold=8; const_groups=63; range_groups=1; table_groups=0; range_items=2; table_items=0,11.281,per-output-bit run-cover hybrid; bits=14; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=14; threshold=8; const_groups=63; range_groups=1; table_groups=0; range_items=2; table_items=0
ex224,ex224_fp16_log2_casez_sign_bit9_t32,fp16_log2,casez_sign_bit9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bit9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bit9_t32.aig,1,1,1,6308,21,132468,64708,2.047166,0,0,structural_exact,bits=9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0,10.330,per-output-bit run-cover hybrid; bits=9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0
ex224,ex224_fp16_log2_casez_sign_bits11_12_9_t32,fp16_log2,casez_sign_bits11_12_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_9_t32.aig,1,1,1,6354,21,133434,64708,2.062094,0,0,structural_exact,"bits=12,11,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0",10.797,"per-output-bit run-cover hybrid; bits=12,11,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8,fp16_log2,casez_sign_bits11_12_t8,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8.aig,1,1,1,6250,21,131250,64708,2.028343,0,0,structural_exact,"bits=12,11; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0",10.373,"per-output-bit run-cover hybrid; bits=12,11; threshold=8; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0"
ex224,ex224_fp16_log2_casez_sign_bits11_9_t32,fp16_log2,casez_sign_bits11_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_9_t32.aig,1,1,1,6350,21,133350,64708,2.060796,0,0,structural_exact,"bits=11,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0",10.513,"per-output-bit run-cover hybrid; bits=11,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
ex224,ex224_fp16_log2_casez_sign_bits12_9_t32,fp16_log2,casez_sign_bits12_9_t32,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/verilog/ex224_fp16_log2_casez_sign_bits12_9_t32.v,student/work/ex223_ex224_frontend_fp16_bitlogic4_20260606_2354/ex224/aigs/ex224_fp16_log2_casez_sign_bits12_9_t32.aig,1,1,1,6294,22,138468,64708,2.139890,0,0,structural_exact,"bits=12,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0",10.619,"per-output-bit run-cover hybrid; bits=12,9; threshold=32; table_items=31777; casez_sign=exp0_or_positive_exp1_to14 | bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
