case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex223,fp16_log,12,12,12,12,0,0,12,ex223_fp16_log_casez_sign_bit14_t8,casez_sign_bit14_t8,structural_exact,11189,23,257347,120549,2.134792,0,0,casez_sign_bit14_t8:257347; casez_sign_bit11_t8:257623; casez_sign_bit12_t8:257761; casez_sign_bits11_9_t32:258221; bitrun_bits11_9_t32:258658,
ex224,fp16_log2,12,12,12,12,0,0,12,ex224_fp16_log2_casez_sign_bits11_12_t8,casez_sign_bits11_12_t8,structural_exact,6250,21,131250,64708,2.028343,0,0,casez_sign_bits11_12_t8:131250; bitrun_bits12_9_t32:131775; bitrun_bits11_12_t8:132069; casez_sign_bit11_t8:132174; casez_sign_bit9_t32:132468,
