case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex232,ex232_bitvec_bits12_9_t32_abc_g_aig,fp16_square,abc_g_aig,student/work/ex232_ex233_frontend_fp16_bitrun_20260607_1853/ex232/verilog/ex232_fp16_square_bitvec_bits12_9_t32.v,student/work/ex232_ex233_frontend_fp16_bitrun_abcg_20260607_1853/ex232/aigs/ex232_bitvec_bits12_9_t32_abc_g_aig.aig,1,1,1343,16,21488,13392,1.604540,0,0,synthflow_exact,Yosys abc gate set aig
ex233,ex233_bitvec_bits14_13_12_9_t32_abc_g_aig,fp16_sqrt,abc_g_aig,student/work/ex232_ex233_frontend_fp16_bitrun_20260607_1853/ex233/verilog/ex233_fp16_sqrt_bitvec_bits14_13_12_9_t32.v,student/work/ex232_ex233_frontend_fp16_bitrun_abcg_20260607_1853/ex233/aigs/ex233_bitvec_bits14_13_12_9_t32_abc_g_aig.aig,1,1,1674,17,28458,20174,1.410628,1,0,synthflow_exact,Yosys abc gate set aig
