case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex236,ex236_positive_default_exp_mant_delta_abc_g_simple,fp16_cube,abc_g_simple,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex236/aigs/ex236_positive_default_exp_mant_delta_abc_g_simple.aig,1,1,1,1658,19,31502,17290,1.821978,0,0,4.951,Yosys abc gate set simple,synthflow_exact,Yosys abc gate set simple
ex236,ex236_positive_default_exp_mant_delta_abc_g_and_mux,fp16_cube,abc_g_and_mux,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex236/aigs/ex236_positive_default_exp_mant_delta_abc_g_and_mux.aig,1,1,1,1632,18,29376,17290,1.699017,0,0,5.042,"Yosys abc gate set AND,MUX",synthflow_exact,"Yosys abc gate set AND,MUX"
ex236,ex236_positive_default_exp_mant_delta_extra_opt_share,fp16_cube,extra_opt_share,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex236/aigs/ex236_positive_default_exp_mant_delta_extra_opt_share.aig,1,1,1,1576,17,26792,17290,1.549566,0,0,5.893,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex236,ex236_positive_default_exp_mant_delta_synth_preset,fp16_cube,synth_preset,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex236/aigs/ex236_positive_default_exp_mant_delta_synth_preset.aig,1,1,1,1569,17,26673,17290,1.542684,0,0,4.461,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
ex236,ex236_positive_default_exp_mant_delta_abc_g_aig_d18,fp16_cube,abc_g_aig_d18,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex236/aigs/ex236_positive_default_exp_mant_delta_abc_g_aig_d18.aig,1,1,1,1564,17,26588,17290,1.537767,0,0,4.978,Yosys abc gate set aig delay target 18,synthflow_exact,Yosys abc gate set aig delay target 18
ex236,ex236_positive_default_exp_mant_delta_abc_g_aig_d19,fp16_cube,abc_g_aig_d19,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex236/aigs/ex236_positive_default_exp_mant_delta_abc_g_aig_d19.aig,1,1,1,1564,17,26588,17290,1.537767,0,0,4.961,Yosys abc gate set aig delay target 19,synthflow_exact,Yosys abc gate set aig delay target 19
ex238,ex238_exp_mant_pair_case_abc_g_simple,fp16_reciprocal_cube,abc_g_simple,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_exp_mant_pair_case.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex238/aigs/ex238_exp_mant_pair_case_abc_g_simple.aig,1,1,1,1638,18,29484,16549,1.781618,0,0,6.328,Yosys abc gate set simple,synthflow_exact,Yosys abc gate set simple
ex238,ex238_exp_mant_pair_case_abc_g_and_mux,fp16_reciprocal_cube,abc_g_and_mux,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_exp_mant_pair_case.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex238/aigs/ex238_exp_mant_pair_case_abc_g_and_mux.aig,1,1,1,1625,19,30875,16549,1.865672,0,0,6.280,"Yosys abc gate set AND,MUX",synthflow_exact,"Yosys abc gate set AND,MUX"
ex238,ex238_exp_mant_pair_case_extra_opt_share,fp16_reciprocal_cube,extra_opt_share,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_exp_mant_pair_case.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex238/aigs/ex238_exp_mant_pair_case_extra_opt_share.aig,1,1,1,1580,17,26860,16549,1.623059,0,0,8.060,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex238,ex238_exp_mant_pair_case_synth_preset,fp16_reciprocal_cube,synth_preset,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_exp_mant_pair_case.v,student/work/ex236_ex238_frontend_fp16_current_neighbor_20260608_0810/ex238/aigs/ex238_exp_mant_pair_case_synth_preset.aig,1,1,1,1570,17,26690,16549,1.612786,0,0,5.111,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
