case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla1_abc_g_aig,1,88,14,1232,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla1_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla1; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_hcla8_synth_preset_d13,1,89,16,1424,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_hcla8_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla1_abc_g_aig,1,87,16,1392,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla1_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla1_wreduce_abc_g_aig,1,87,16,1392,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla1_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla1_synth_preset_d13,1,88,14,1232,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla1_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla7_abc_g_aig,1,86,16,1376,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla7_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla7_wreduce_abc_g_aig,1,86,16,1376,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla7_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla7_synth_preset_d13,1,86,16,1376,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla7_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla8_abc_g_aig,1,86,16,1376,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla8_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla8_wreduce_abc_g_aig,1,86,16,1376,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla8_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla8_synth_preset_d13,1,86,16,1376,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla8_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla1_abc_g_aig,1,93,14,1302,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla1_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla1; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla1_wreduce_abc_g_aig,1,94,14,1316,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla1_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla1; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla1_synth_preset_d13,1,93,14,1302,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla1_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla1; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla7_abc_g_aig,1,89,16,1424,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla7_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla7; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla7_wreduce_abc_g_aig,1,89,16,1424,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla7_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla7; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla7_synth_preset_d13,1,89,16,1424,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla7_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla7; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla8_abc_g_aig,1,90,16,1440,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla8_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla8; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla8_wreduce_abc_g_aig,1,90,16,1440,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla8_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla8; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla8_synth_preset_d13,1,88,16,1408,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla8_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla8; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,1,88,13,1144,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,1,88,13,1144,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,1,88,16,1408,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,1,93,14,1302,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,1,93,14,1302,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,1,91,14,1274,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,1,88,14,1232,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,1,88,14,1232,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,1,87,16,1392,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla1_abc_g_aig,1,166,20,3320,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla1_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla1; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla1_wreduce_abc_g_aig,1,165,20,3300,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla1_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla1; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla1_synth_preset_d13,1,165,20,3300,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla1_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla1; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla7_abc_g_aig,1,158,22,3476,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla7_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla7; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla7_wreduce_abc_g_aig,1,158,22,3476,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla7_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla7; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla7_synth_preset_d13,1,157,22,3454,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla7_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla7; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla8_abc_g_aig,1,156,21,3276,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla8_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla8; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla8_wreduce_abc_g_aig,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla8_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla8; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla8_synth_preset_d13,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla8_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla8; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig,1,164,20,3280,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig,1,166,20,3320,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13,1,166,19,3154,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla7_abc_g_aig,1,155,22,3410,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla7_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla7; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla7_wreduce_abc_g_aig,1,155,21,3255,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla7_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla7; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla7_synth_preset_d13,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla7_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla7; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla8_abc_g_aig,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla8_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla8_wreduce_abc_g_aig,1,155,21,3255,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla8_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla8_synth_preset_d13,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla8_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla1_abc_g_aig,1,167,20,3340,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla1_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla1_wreduce_abc_g_aig,1,167,20,3340,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla1_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla1_synth_preset_d13,1,158,22,3476,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla1_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla7_abc_g_aig,1,158,22,3476,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla7_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla7_wreduce_abc_g_aig,1,158,22,3476,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla7_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla7_synth_preset_d13,1,158,21,3318,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla7_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla8_abc_g_aig,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla8_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla8_wreduce_abc_g_aig,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla8_wreduce_abc_g_aig.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla8_synth_preset_d13,1,156,22,3432,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla8_synth_preset_d13.aig,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=synth_preset_d13
