case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex246,ex246_semantic_mul_normsplit_attr_synth_preset_aig,fp8_e5m2fn_mul,semantic_mul_normsplit_attr_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_threshold_divfix_20260608_1744/ex246/verilog/ex246_semantic_mul_normsplit_attr.v,student/work/ex246_ex247_frontend_fp8_e5m2_threshold_divfix_20260608_1744/ex246/aigs/ex246_semantic_mul_normsplit_attr_synth_preset_aig.aig,1,1,514,24,12336,2805,4.397861,0,0,semantic_exact,
ex247,ex247_semantic_div_normsplit_attr_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_normsplit_attr_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_threshold_divfix_20260608_1744/ex247/verilog/ex247_semantic_div_normsplit_attr.v,student/work/ex246_ex247_frontend_fp8_e5m2_threshold_divfix_20260608_1744/ex247/aigs/ex247_semantic_div_normsplit_attr_synth_preset_aig.aig,1,1,555,25,13875,2975,4.663866,0,0,semantic_exact,
