case,candidate_id,equivalent,area,delay,adp,notes
ex288,ex288_unknown_symcof_interleave_f10_k4_onehot_group,1,1938,18,34884,unknown symmetry cofactor class-onehot Verilog seed
ex288,ex288_unknown_symcof_interleave_f10_k4_case_group,1,1928,19,36632,unknown symmetry cofactor class-onehot Verilog seed
ex288,ex288_unknown_symcof_interleave_f10_bits_0_1_2_11_onehot_group,1,2522,20,50440,unknown symmetry cofactor class-onehot Verilog seed
ex288,ex288_unknown_symcof_interleave_f10_bits_0_1_2_11_case_group,1,2484,19,47196,unknown symmetry cofactor class-onehot Verilog seed
