case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex281,unknown_shared_bdd_13x13,9,9,9,9,0,0,0,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_synth_preset,synth_preset,synthflow_exact,1158,22,25476,2336,10.905822,0,0,synth_preset:25476; abc_g_aig:25829; abc_g_aig_d18:25829; abc_g_aig_d19:25829; abc_g_aig_d20:25829,
ex282,unknown_shared_bdd_14x14,9,9,9,9,0,0,0,ex282_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7_abc_g_aig,abc_g_aig,synthflow_exact,1313,24,31512,2704,11.653846,0,0,abc_g_aig:31512; abc_g_aig_d18:31512; abc_g_aig_d19:31512; abc_g_aig_d20:31512; abc_g_aig_d21:31512,
ex283,unknown_shared_bdd_15x15,9,9,9,9,0,0,0,ex283_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7_abc_g_aig,abc_g_aig,synthflow_exact,1494,26,38844,3168,12.261364,0,0,abc_g_aig:38844; abc_g_aig_d18:38844; abc_g_aig_d19:38844; abc_g_aig_d20:38844; abc_g_aig_d21:38844,
ex284,unknown_shared_bdd_16x16,9,9,9,9,0,0,0,ex284_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8_abc_g_aig,abc_g_aig,synthflow_exact,1727,29,50083,4240,11.812028,0,0,abc_g_aig:50083; abc_g_aig_d18:50083; abc_g_aig_d19:50083; abc_g_aig_d20:50083; abc_g_aig_d21:50083,
