case,candidate_id,equivalent,area,delay,adp,notes
ex289,ex289_unknown_duality_symcof_split2_f00_bits_0_1_12_13_onehot_group,1,1097,21,23037,unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split3_f00_bits_0_1_12_13_onehot_group,1,1147,21,24087,unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split14_f00_bits_0_1_12_13_onehot_group,1,1208,22,26576,unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_f00_bits_0_1_12_13_onehot_group,1,1161,22,25542,unknown duality-wrapped symmetry cofactor seed
