case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex289,ex289_unknown_duality_symcof_split2_f00_bits_0_1_12_13_onehot_group,unknown_duality_symcof,split2_f00_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/verilog/ex289_unknown_duality_symcof_split2_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/aigs/ex289_unknown_duality_symcof_split2_f00_bits_0_1_12_13_onehot_group.aig,1,1,1,1097,21,23037,6.541,"duality_wrapper=split2; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=173:178:178:154:157:170:170:141:157:141:137:146:146:150; total_group_nodes=2198; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split3_f00_bits_0_1_12_13_onehot_group,unknown_duality_symcof,split3_f00_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/verilog/ex289_unknown_duality_symcof_split3_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/aigs/ex289_unknown_duality_symcof_split3_f00_bits_0_1_12_13_onehot_group.aig,1,1,1,1147,21,24087,8.350,"duality_wrapper=split3; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=177:180:180:159:160:169:169:149:160:149:142:147:147:154; total_group_nodes=2242; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_split14_f00_bits_0_1_12_13_onehot_group,unknown_duality_symcof,split14_f00_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/verilog/ex289_unknown_duality_symcof_split14_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/aigs/ex289_unknown_duality_symcof_split14_f00_bits_0_1_12_13_onehot_group.aig,1,1,1,1208,22,26576,8.493,"duality_wrapper=split14; original_pairs=4:5,6:7,8:9,10:11; pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:12:13; inner_bits=2:3:4:5:6:7:8:9:10:11:14; classes=14; group_nodes=205:209:209:160:196:197:197:140:196:140:164:167:167:149; total_group_nodes=2496; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
ex289,ex289_unknown_duality_symcof_f00_bits_0_1_12_13_onehot_group,unknown_duality_symcof,f00_bits_0_1_12_13_onehot_group,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/verilog/ex289_unknown_duality_symcof_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/aigs/ex289_unknown_duality_symcof_f00_bits_0_1_12_13_onehot_group.aig,1,1,1,1161,22,25542,6.656,"duality_wrapper=split15; original_pairs=4:5,6:7,8:9,10:11; pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:12:13; inner_bits=2:3:4:5:6:7:8:9:10:11:14; classes=14; group_nodes=205:209:209:160:196:197:197:140:196:140:164:167:167:149; total_group_nodes=2496; anf_bits=; popcount_repair_bits=",unknown duality-wrapped symmetry cofactor seed
