case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex266,ex266_udiv_bdd_qor_order1_synth_preset,unsigned low5_high5:a/b dbz=max,bdd_qor_order1+synth_preset,student/work/ex266_frontend_udiv_bdd_qor_orders_20260609_0958/ex266/verilog/ex266_udiv_bdd_qor_order1.v,student/work/ex266_frontend_udiv_bdd_qor_orders_20260609_0958/ex266/aigs/ex266_udiv_bdd_qor_order1_synth_preset.aig,148,13,1924,848,2.268868,0,0,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=bdd_qor_order1; flow=synth_preset
