case,best_area,best_delay,best_adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,candidate_id,notes
ex266,148,13,1924,848,2.268868,0,0,ex266_udiv_bdd_qor_order1_synth_preset,unsigned low5_high5:a/b dbz=max exact; source=bdd_qor_order1; flow=synth_preset
