case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint,1,1,777,34,26418,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev,1,1,794,26,20644,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint,1,1,761,31,23591,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev,1,1,780,25,19500,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint,1,1,907,34,30838,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev,1,1,910,30,27300,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint,1,1,892,32,28544,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev,1,1,869,33,28677,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint,1,1,1050,33,34650,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev,1,1,1000,39,39000,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint,1,1,1034,33,34122,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev,1,1,1020,32,32640,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulesonehot_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex283,ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint,1,1,1186,39,46254,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/ex283/aigs/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classrulescase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
