case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex282,ex282_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d20,1,1,228,33,7524,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex282/aigs/ex282_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d20.aig,Yosys abc gate set aig delay target 20
ex282,ex282_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d21,1,1,228,33,7524,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex282/aigs/ex282_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d21.aig,Yosys abc gate set aig delay target 21
ex283,ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d18,1,1,227,35,7945,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex283/aigs/ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d18.aig,Yosys abc gate set aig delay target 18
ex283,ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d19,1,1,227,35,7945,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex283/aigs/ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d19.aig,Yosys abc gate set aig delay target 19
ex283,ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d20,1,1,227,35,7945,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex283/aigs/ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d20.aig,Yosys abc gate set aig delay target 20
ex283,ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d21,1,1,227,35,7945,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex283/aigs/ex283_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d21.aig,Yosys abc gate set aig delay target 21
ex284,ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d18,1,1,259,36,9324,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex284/aigs/ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d18.aig,Yosys abc gate set aig delay target 18
ex284,ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d19,1,1,259,36,9324,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex284/aigs/ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d19.aig,Yosys abc gate set aig delay target 19
ex284,ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d20,1,1,259,36,9324,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex284/aigs/ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d20.aig,Yosys abc gate set aig delay target 20
ex284,ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d21,1,1,259,36,9324,student/work/ex280_ex284_frontend_muxcoord_simplified_20260609_0142/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_simplified_synthflow_d_20260609_0142/ex284/aigs/ex284_prefix_parity_reduce_full_clamp_simplified_grouped_deg2_abc_g_aig_d21.aig,Yosys abc gate set aig delay target 21
