case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex247,ex247_semantic_div_sigpair_invalid_dc_seed49_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_invalid_dc_seed49_synth_preset_aig,student/work/ex247_frontend_fp8_e5m2_invalid_dc_random_20260608_1925/ex247/verilog/ex247_semantic_div_sigpair_invalid_dc_seed49.v,student/work/ex247_frontend_fp8_e5m2_invalid_dc_random_20260608_1925/ex247/aigs/ex247_semantic_div_sigpair_invalid_dc_seed49_synth_preset_aig.aig,1,1,440,24,10560,2975,3.549580,0,0,semantic_exact,
