round,run_id,agent_id,case,domain,candidate_id,family,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,log_path,notes,stage,status,reason
,,sub-fp8-worst-r75,ex247,float_fp8,ex247_r75_shell_low2_cluster,,E5M2FN packed division low byte over high byte,ex247_r75_shell_low2_cluster,denominator-bound region shell with low two quotient bits isolated as an explicit local cluster,ex247|E5M2FN packed division low byte over high byte|ex247_r75_shell_low2_cluster|denominator_bound_region_shell_with_low_two_quotient_bits_isolated_as_an_explici|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/verilog/ex247_r75_shell_low2_cluster.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/aigs/ex247_r75_shell_low2_cluster.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/logs/ex247_r75_shell_low2_cluster.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/logs/ex247_r75_shell_low2_cluster.yosys.log; eval_sec=0.463; total_sec=0.793,,equivalent_no_frontend_gain,
,,sub-fp8-worst-r75,ex247,float_fp8,ex247_r75_shell_hi5_cluster,,E5M2FN packed division low byte over high byte,ex247_r75_shell_hi5_cluster,denominator-bound region shell with high five quotient bits isolated as an explicit local cluster,ex247|E5M2FN packed division low byte over high byte|ex247_r75_shell_hi5_cluster|denominator_bound_region_shell_with_high_five_quotient_bits_isolated_as_an_expli|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/verilog/ex247_r75_shell_hi5_cluster.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/aigs/ex247_r75_shell_hi5_cluster.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/logs/ex247_r75_shell_hi5_cluster.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex247/logs/ex247_r75_shell_hi5_cluster.yosys.log; eval_sec=0.461; total_sec=0.758,,equivalent_no_frontend_gain,
,,sub-fp8-worst-r75,ex246,float_fp8,ex246_r75_product_mant2_graft,,E5M2FN packed multiply high byte times low byte,ex246_r75_product_mant2_graft,seed12 product shell with mantissa bits grafted from an exact product-key output cluster table,ex246|E5M2FN packed multiply high byte times low byte|ex246_r75_product_mant2_graft|seed12_product_shell_with_mantissa_bits_grafted_from_an_exact_product_key_output|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/verilog/ex246_r75_product_mant2_graft.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/aigs/ex246_r75_product_mant2_graft.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_product_mant2_graft.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_product_mant2_graft.yosys.log; eval_sec=0.425; total_sec=1.109,,not_equivalent,
,,sub-fp8-worst-r75,ex246,float_fp8,ex246_r75_product_exp5_graft,,E5M2FN packed multiply high byte times low byte,ex246_r75_product_exp5_graft,seed12 product shell with exponent bits grafted from an exact product-key output cluster table,ex246|E5M2FN packed multiply high byte times low byte|ex246_r75_product_exp5_graft|seed12_product_shell_with_exponent_bits_grafted_from_an_exact_product_key_output|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/verilog/ex246_r75_product_exp5_graft.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/aigs/ex246_r75_product_exp5_graft.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_product_exp5_graft.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_product_exp5_graft.yosys.log; eval_sec=0.431; total_sec=0.989,,not_equivalent,
,,sub-fp8-worst-r75,ex246,float_fp8,ex246_r75_shell_mant2_cluster,,E5M2FN packed multiply high byte times low byte,ex246_r75_shell_mant2_cluster,seed12 product shell with mantissa output isolated as an explicit local cluster,ex246|E5M2FN packed multiply high byte times low byte|ex246_r75_shell_mant2_cluster|seed12_product_shell_with_mantissa_output_isolated_as_an_explicit_local_cluster|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/verilog/ex246_r75_shell_mant2_cluster.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/aigs/ex246_r75_shell_mant2_cluster.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_shell_mant2_cluster.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_shell_mant2_cluster.yosys.log; eval_sec=0.465; total_sec=1.010,,equivalent_no_frontend_gain,
,,sub-fp8-worst-r75,ex246,float_fp8,ex246_r75_shell_exp5_cluster,,E5M2FN packed multiply high byte times low byte,ex246_r75_shell_exp5_cluster,seed12 product shell with exponent output isolated as an explicit local cluster,ex246|E5M2FN packed multiply high byte times low byte|ex246_r75_shell_exp5_cluster|seed12_product_shell_with_exponent_output_isolated_as_an_explicit_local_cluster|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/verilog/ex246_r75_shell_exp5_cluster.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/aigs/ex246_r75_shell_exp5_cluster.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_shell_exp5_cluster.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex246/logs/ex246_r75_shell_exp5_cluster.yosys.log; eval_sec=0.472; total_sec=0.968,,equivalent_no_frontend_gain,
,,sub-fp8-worst-r75,ex244,float_fp8,ex244_r75_delta_low2_graft,,"E4M3FN packed hypot abs(high),abs(low)",ex244_r75_delta_low2_graft,known max-eff delta shell with low two output bits rebuilt by a bounded saturating-add cluster,"ex244|E4M3FN packed hypot abs(high),abs(low)|ex244_r75_delta_low2_graft|known_max_eff_delta_shell_with_low_two_output_bits_rebuilt_by_a_bounded_saturati|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft",student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/verilog/ex244_r75_delta_low2_graft.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/aigs/ex244_r75_delta_low2_graft.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/logs/ex244_r75_delta_low2_graft.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/logs/ex244_r75_delta_low2_graft.yosys.log; eval_sec=0.539; total_sec=0.823,,equivalent_no_frontend_gain,
,,sub-fp8-worst-r75,ex244,float_fp8,ex244_r75_delta_high5_graft,,"E4M3FN packed hypot abs(high),abs(low)",ex244_r75_delta_high5_graft,known max-eff delta shell with high five magnitude bits rebuilt by a bounded saturating-add cluster,"ex244|E4M3FN packed hypot abs(high),abs(low)|ex244_r75_delta_high5_graft|known_max_eff_delta_shell_with_high_five_magnitude_bits_rebuilt_by_a_bounded_sat|repo_yosys_frontend_default|official_evaluate|selected_output_cluster_graft",student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/verilog/ex244_r75_delta_high5_graft.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/aigs/ex244_r75_delta_high5_graft.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/logs/ex244_r75_delta_high5_graft.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round75_20260613_1507/sub-fp8-worst-r75/ex244/logs/ex244_r75_delta_high5_graft.yosys.log; eval_sec=0.493; total_sec=0.789,,equivalent_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_baugh_wooley_wallace_csel2_abc_g_aig,,signed low4_high4:a*b,Baugh-Wooley partial-product compressor with carry-select final merge group2,shared complemented sign row/column partial products plus carry-select suffix,ex260|signed low4_high4:a*b|Baugh-Wooley partial-product compressor with carry-select final merge group2|shared complemented sign row/column partial products plus carry-select suffix|abc_g_aig|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_baugh_wooley_wallace_csel2.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_baugh_wooley_wallace_csel2_abc_g_aig.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_baugh_wooley_wallace_csel2_abc_g_aig.evaluate.py.log,official evaluate.py OK 92/15/1380; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_baugh_wooley_wallace_csel2_synth_preset_d13,,signed low4_high4:a*b,Baugh-Wooley partial-product compressor with carry-select final merge group2,shared complemented sign row/column partial products plus carry-select suffix,ex260|signed low4_high4:a*b|Baugh-Wooley partial-product compressor with carry-select final merge group2|shared complemented sign row/column partial products plus carry-select suffix|synth_preset_d13|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_baugh_wooley_wallace_csel2.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_baugh_wooley_wallace_csel2_synth_preset_d13.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_baugh_wooley_wallace_csel2_synth_preset_d13.evaluate.py.log,official evaluate.py OK 91/14/1274; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_baugh_wooley_wallace_csel3_abc_g_aig,,signed low4_high4:a*b,Baugh-Wooley partial-product compressor with carry-select final merge group3,shared complemented sign row/column partial products plus carry-select suffix,ex260|signed low4_high4:a*b|Baugh-Wooley partial-product compressor with carry-select final merge group3|shared complemented sign row/column partial products plus carry-select suffix|abc_g_aig|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_baugh_wooley_wallace_csel3.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_baugh_wooley_wallace_csel3_abc_g_aig.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_baugh_wooley_wallace_csel3_abc_g_aig.evaluate.py.log,official evaluate.py OK 90/16/1440; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_baugh_wooley_wallace_csel3_synth_preset_d13,,signed low4_high4:a*b,Baugh-Wooley partial-product compressor with carry-select final merge group3,shared complemented sign row/column partial products plus carry-select suffix,ex260|signed low4_high4:a*b|Baugh-Wooley partial-product compressor with carry-select final merge group3|shared complemented sign row/column partial products plus carry-select suffix|synth_preset_d13|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_baugh_wooley_wallace_csel3.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_baugh_wooley_wallace_csel3_synth_preset_d13.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_baugh_wooley_wallace_csel3_synth_preset_d13.evaluate.py.log,official evaluate.py OK 91/14/1274; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_baugh_wooley_wallace_csel4_abc_g_aig,,signed low4_high4:a*b,Baugh-Wooley partial-product compressor with carry-select final merge group4,shared complemented sign row/column partial products plus carry-select suffix,ex260|signed low4_high4:a*b|Baugh-Wooley partial-product compressor with carry-select final merge group4|shared complemented sign row/column partial products plus carry-select suffix|abc_g_aig|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_baugh_wooley_wallace_csel4.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_baugh_wooley_wallace_csel4_abc_g_aig.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_baugh_wooley_wallace_csel4_abc_g_aig.evaluate.py.log,official evaluate.py OK 94/13/1222; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_baugh_wooley_wallace_csel4_synth_preset_d13,,signed low4_high4:a*b,Baugh-Wooley partial-product compressor with carry-select final merge group4,shared complemented sign row/column partial products plus carry-select suffix,ex260|signed low4_high4:a*b|Baugh-Wooley partial-product compressor with carry-select final merge group4|shared complemented sign row/column partial products plus carry-select suffix|synth_preset_d13|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_baugh_wooley_wallace_csel4.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_baugh_wooley_wallace_csel4_synth_preset_d13.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_baugh_wooley_wallace_csel4_synth_preset_d13.evaluate.py.log,official evaluate.py OK 95/15/1425; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_booth_radix4_csa_cla_abc_g_aig,,signed low4_high4:a*b,radix-4 Booth rows with CSA and CLA final merge,shared Booth recoder and +/-a/+/-2a partial products,ex260|signed low4_high4:a*b|radix-4 Booth rows with CSA and CLA final merge|shared Booth recoder and +/-a/+/-2a partial products|abc_g_aig|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_booth_radix4_csa_cla.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_booth_radix4_csa_cla_abc_g_aig.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_booth_radix4_csa_cla_abc_g_aig.evaluate.py.log,official evaluate.py OK 102/16/1632; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex260,integer,ex260_smul_booth_radix4_csa_cla_synth_preset_d13,,signed low4_high4:a*b,radix-4 Booth rows with CSA and CLA final merge,shared Booth recoder and +/-a/+/-2a partial products,ex260|signed low4_high4:a*b|radix-4 Booth rows with CSA and CLA final merge|shared Booth recoder and +/-a/+/-2a partial products|synth_preset_d13|signed_low4_high4_multiply|full_word,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/verilog/ex260_smul_booth_radix4_csa_cla.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/aigs/ex260_smul_booth_radix4_csa_cla_synth_preset_d13.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex260/logs/ex260_smul_booth_radix4_csa_cla_synth_preset_d13.evaluate.py.log,official evaluate.py OK 102/16/1632; current frontend 1144; current overall 1066; reference 657,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex266,integer,ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux_abc_g_aig,,unsigned low5_high5:a/b dbz=max,"{b[4:3],a[4]} cofactor quotient classifier with complemented local BDD wordmux",shared magnitude cofactor selector and one quotient-word mux,"ex266|unsigned low5_high5:a/b dbz=max|{b[4:3],a[4]} cofactor quotient classifier with complemented local BDD wordmux|shared magnitude cofactor selector and one quotient-word mux|abc_g_aig|unsigned_low5_high5_div_dbz_sat|full_word",student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex266/verilog/ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex266/aigs/ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux_abc_g_aig.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex266/logs/ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux_abc_g_aig.evaluate.py.log,official evaluate.py OK 153/12/1836; current frontend 1480; current overall 1296; reference 848,,equivalent_but_no_frontend_gain,
,,sub-integer-r75,ex266,integer,ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux_synth_preset_d10,,unsigned low5_high5:a/b dbz=max,"{b[4:3],a[4]} cofactor quotient classifier with complemented local BDD wordmux",shared magnitude cofactor selector and one quotient-word mux,"ex266|unsigned low5_high5:a/b dbz=max|{b[4:3],a[4]} cofactor quotient classifier with complemented local BDD wordmux|shared magnitude cofactor selector and one quotient-word mux|synth_preset_d10|unsigned_low5_high5_div_dbz_sat|full_word",student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex266/verilog/ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux.v,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex266/aigs/ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux_synth_preset_d10.aig,student/work/frontend_source_parallel_round75_20260613_1507/sub-integer-r75/ex266/logs/ex266_udiv_ex266_cof_bhi2_a4_comp_wordmux_synth_preset_d10.evaluate.py.log,official evaluate.py OK 148/11/1628; current frontend 1480; current overall 1296; reference 848,,equivalent_but_no_frontend_gain,
