case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint,1,1,730,34,24820,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex280/verilog/ex280_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex280/aigs/ex280_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.aig,unknown layered ANF/Davio Verilog seed
ex280,ex280_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev,1,1,696,31,21576,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex280/verilog/ex280_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex280/aigs/ex280_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.aig,unknown layered ANF/Davio Verilog seed
ex281,ex281_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint,1,1,845,33,27885,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex281/verilog/ex281_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex281/aigs/ex281_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.aig,unknown layered ANF/Davio Verilog seed
ex281,ex281_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev,1,1,803,33,26499,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex281/verilog/ex281_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex281/aigs/ex281_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.aig,unknown layered ANF/Davio Verilog seed
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint,1,1,911,36,32796,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.aig,unknown layered ANF/Davio Verilog seed
ex282,ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev,1,1,911,35,31885,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/verilog/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex282/aigs/ex282_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.aig,unknown layered ANF/Davio Verilog seed
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint,1,1,1037,43,44591,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.aig,unknown layered ANF/Davio Verilog seed
ex283,ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev,1,1,1034,35,36190,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/verilog/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex283/aigs/ex283_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.aig,unknown layered ANF/Davio Verilog seed
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint,1,1,1099,42,46158,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint.aig,unknown layered ANF/Davio Verilog seed
ex284,ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev,1,1,1136,44,49984,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/verilog/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.v,student/work/ex280_ex284_frontend_prefix_davio_orders_20260608_2306/ex284/aigs/ex284_unknown_layered_anf_davio_prefix_parity_reduce_deg0_endpoint_rev.aig,unknown layered ANF/Davio Verilog seed
