case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_abs_sign_direct_abc_g_aig,signed low4_high4:a*b,abs_sign_direct+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_direct_abc_g_aig.aig,1,1,1,103,18,1854,657,2.821918,0,0,0.232,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_direct; flow=abc_g_aig
ex260,ex260_smul_abs_sign_direct_wreduce_abc_g_aig,signed low4_high4:a*b,abs_sign_direct+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_direct_wreduce_abc_g_aig.aig,1,1,1,103,18,1854,657,2.821918,0,0,0.238,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_direct; flow=wreduce_abc_g_aig
ex260,ex260_smul_abs_sign_direct_arith_wreduce_aig,signed low4_high4:a*b,abs_sign_direct+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_direct_arith_wreduce_aig.aig,1,1,1,103,18,1854,657,2.821918,0,0,0.242,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_direct; flow=arith_wreduce_aig
ex260,ex260_smul_abs_sign_direct_synth_preset_d13,signed low4_high4:a*b,abs_sign_direct+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_direct_synth_preset_d13.aig,1,1,1,103,18,1854,657,2.821918,0,0,0.281,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_direct; flow=synth_preset_d13
ex260,ex260_smul_abs_sign_direct_synth_preset_d18,signed low4_high4:a*b,abs_sign_direct+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_direct_synth_preset_d18.aig,1,1,1,103,18,1854,657,2.821918,0,0,0.281,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_direct; flow=synth_preset_d18
ex260,ex260_smul_abs_sign_wallace_abc_g_aig,signed low4_high4:a*b,abs_sign_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_wallace_abc_g_aig.aig,1,1,1,104,18,1872,657,2.849315,0,0,0.260,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_wallace; flow=abc_g_aig
ex260,ex260_smul_abs_sign_wallace_wreduce_abc_g_aig,signed low4_high4:a*b,abs_sign_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_wallace_wreduce_abc_g_aig.aig,1,1,1,104,18,1872,657,2.849315,0,0,0.253,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_wallace; flow=wreduce_abc_g_aig
ex260,ex260_smul_abs_sign_wallace_arith_wreduce_aig,signed low4_high4:a*b,abs_sign_wallace+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_wallace_arith_wreduce_aig.aig,1,1,1,104,18,1872,657,2.849315,0,0,0.252,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_wallace; flow=arith_wreduce_aig
ex260,ex260_smul_abs_sign_wallace_synth_preset_d13,signed low4_high4:a*b,abs_sign_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_wallace_synth_preset_d13.aig,1,1,1,104,18,1872,657,2.849315,0,0,0.330,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_wallace; flow=synth_preset_d13
ex260,ex260_smul_abs_sign_wallace_synth_preset_d18,signed low4_high4:a*b,abs_sign_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_abs_sign_wallace_synth_preset_d18.aig,1,1,1,104,18,1872,657,2.849315,0,0,0.328,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=abs_sign_wallace; flow=synth_preset_d18
ex260,ex260_smul_signed_correction_direct_abc_g_aig,signed low4_high4:a*b,signed_correction_direct+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_direct_abc_g_aig.aig,1,1,1,125,28,3500,657,5.327245,0,0,0.275,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_direct; flow=abc_g_aig
ex260,ex260_smul_signed_correction_direct_wreduce_abc_g_aig,signed low4_high4:a*b,signed_correction_direct+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_direct_wreduce_abc_g_aig.aig,1,1,1,125,28,3500,657,5.327245,0,0,0.246,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_direct; flow=wreduce_abc_g_aig
ex260,ex260_smul_signed_correction_direct_arith_wreduce_aig,signed low4_high4:a*b,signed_correction_direct+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_direct_arith_wreduce_aig.aig,1,1,1,131,19,2489,657,3.788432,0,0,0.231,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_direct; flow=arith_wreduce_aig
ex260,ex260_smul_signed_correction_direct_synth_preset_d13,signed low4_high4:a*b,signed_correction_direct+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_direct_synth_preset_d13.aig,1,1,1,131,19,2489,657,3.788432,0,0,0.295,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_direct; flow=synth_preset_d13
ex260,ex260_smul_signed_correction_direct_synth_preset_d18,signed low4_high4:a*b,signed_correction_direct+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_direct.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_direct_synth_preset_d18.aig,1,1,1,131,19,2489,657,3.788432,0,0,0.295,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_direct; flow=synth_preset_d18
ex260,ex260_smul_signed_correction_wallace_abc_g_aig,signed low4_high4:a*b,signed_correction_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_wallace_abc_g_aig.aig,1,1,1,124,24,2976,657,4.529680,0,0,0.261,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_wallace; flow=abc_g_aig
ex260,ex260_smul_signed_correction_wallace_wreduce_abc_g_aig,signed low4_high4:a*b,signed_correction_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_wallace_wreduce_abc_g_aig.aig,1,1,1,124,24,2976,657,4.529680,0,0,0.261,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_wallace; flow=wreduce_abc_g_aig
ex260,ex260_smul_signed_correction_wallace_arith_wreduce_aig,signed low4_high4:a*b,signed_correction_wallace+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_wallace_arith_wreduce_aig.aig,1,1,1,114,20,2280,657,3.470320,0,0,0.256,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_wallace; flow=arith_wreduce_aig
ex260,ex260_smul_signed_correction_wallace_synth_preset_d13,signed low4_high4:a*b,signed_correction_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_wallace_synth_preset_d13.aig,1,1,1,114,20,2280,657,3.470320,0,0,0.320,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_wallace; flow=synth_preset_d13
ex260,ex260_smul_signed_correction_wallace_synth_preset_d18,signed low4_high4:a*b,signed_correction_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_wallace.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_wallace_synth_preset_d18.aig,1,1,1,114,20,2280,657,3.470320,0,0,0.317,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_wallace; flow=synth_preset_d18
ex260,ex260_smul_signed_correction_csa_cla_abc_g_aig,signed low4_high4:a*b,signed_correction_csa_cla+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_csa_cla.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_csa_cla_abc_g_aig.aig,1,1,1,123,24,2952,657,4.493151,0,0,0.254,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_csa_cla; flow=abc_g_aig
ex260,ex260_smul_signed_correction_csa_cla_wreduce_abc_g_aig,signed low4_high4:a*b,signed_correction_csa_cla+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_csa_cla.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_csa_cla_wreduce_abc_g_aig.aig,1,1,1,123,24,2952,657,4.493151,0,0,0.259,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_csa_cla; flow=wreduce_abc_g_aig
ex260,ex260_smul_signed_correction_csa_cla_arith_wreduce_aig,signed low4_high4:a*b,signed_correction_csa_cla+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_csa_cla.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_csa_cla_arith_wreduce_aig.aig,1,1,1,116,21,2436,657,3.707763,0,0,0.254,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_csa_cla; flow=arith_wreduce_aig
ex260,ex260_smul_signed_correction_csa_cla_synth_preset_d13,signed low4_high4:a*b,signed_correction_csa_cla+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_csa_cla.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_csa_cla_synth_preset_d13.aig,1,1,1,115,21,2415,657,3.675799,0,0,0.314,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_csa_cla; flow=synth_preset_d13
ex260,ex260_smul_signed_correction_csa_cla_synth_preset_d18,signed low4_high4:a*b,signed_correction_csa_cla+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_signed_correction_csa_cla.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_signed_correction_csa_cla_synth_preset_d18.aig,1,1,1,115,21,2415,657,3.675799,0,0,0.312,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=signed_correction_csa_cla; flow=synth_preset_d18
ex260,ex260_smul_booth_radix4_signed_abc_g_aig,signed low4_high4:a*b,booth_radix4_signed+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_booth_radix4_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_booth_radix4_signed_abc_g_aig.aig,1,0,0,,,,657,,,,0.016,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/logs/ex260_smul_booth_radix4_signed_abc_g_aig.yosys.log
ex260,ex260_smul_booth_radix4_signed_wreduce_abc_g_aig,signed low4_high4:a*b,booth_radix4_signed+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_booth_radix4_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_booth_radix4_signed_wreduce_abc_g_aig.aig,1,0,0,,,,657,,,,0.014,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/logs/ex260_smul_booth_radix4_signed_wreduce_abc_g_aig.yosys.log
ex260,ex260_smul_booth_radix4_signed_arith_wreduce_aig,signed low4_high4:a*b,booth_radix4_signed+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_booth_radix4_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_booth_radix4_signed_arith_wreduce_aig.aig,1,0,0,,,,657,,,,0.011,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/logs/ex260_smul_booth_radix4_signed_arith_wreduce_aig.yosys.log
ex260,ex260_smul_booth_radix4_signed_synth_preset_d13,signed low4_high4:a*b,booth_radix4_signed+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_booth_radix4_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_booth_radix4_signed_synth_preset_d13.aig,1,0,0,,,,657,,,,0.012,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/logs/ex260_smul_booth_radix4_signed_synth_preset_d13.yosys.log
ex260,ex260_smul_booth_radix4_signed_synth_preset_d18,signed low4_high4:a*b,booth_radix4_signed+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_booth_radix4_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_booth_radix4_signed_synth_preset_d18.aig,1,0,0,,,,657,,,,0.012,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/logs/ex260_smul_booth_radix4_signed_synth_preset_d18.yosys.log
ex260,ex260_smul_case_small_signed_abc_g_aig,signed low4_high4:a*b,case_small_signed+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_case_small_signed_abc_g_aig.aig,1,1,1,205,12,2460,657,3.744292,0,0,0.257,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=abc_g_aig
ex260,ex260_smul_case_small_signed_wreduce_abc_g_aig,signed low4_high4:a*b,case_small_signed+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_case_small_signed_wreduce_abc_g_aig.aig,1,1,1,205,12,2460,657,3.744292,0,0,0.259,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=wreduce_abc_g_aig
ex260,ex260_smul_case_small_signed_arith_wreduce_aig,signed low4_high4:a*b,case_small_signed+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_case_small_signed_arith_wreduce_aig.aig,1,0,0,,,,657,,,,0.038,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/logs/ex260_smul_case_small_signed_arith_wreduce_aig.yosys.log
ex260,ex260_smul_case_small_signed_synth_preset_d13,signed low4_high4:a*b,case_small_signed+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_case_small_signed_synth_preset_d13.aig,1,1,1,197,12,2364,657,3.598174,0,0,0.336,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=synth_preset_d13
ex260,ex260_smul_case_small_signed_synth_preset_d18,signed low4_high4:a*b,case_small_signed+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex260/aigs/ex260_smul_case_small_signed_synth_preset_d18.aig,1,1,1,197,12,2364,657,3.598174,0,0,0.341,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=synth_preset_d18
ex261,ex261_smul_direct_signed_abc_g_aig,signed low5_high5:a*b,direct_signed+abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/aigs/ex261_smul_direct_signed_abc_g_aig.aig,1,1,1,203,25,5075,2041,2.486526,0,0,0.237,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=abc_g_aig
ex261,ex261_smul_direct_signed_wreduce_abc_g_aig,signed low5_high5:a*b,direct_signed+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/aigs/ex261_smul_direct_signed_wreduce_abc_g_aig.aig,1,1,1,203,25,5075,2041,2.486526,0,0,0.219,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=wreduce_abc_g_aig
ex261,ex261_smul_direct_signed_arith_wreduce_aig,signed low5_high5:a*b,direct_signed+arith_wreduce_aig,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/aigs/ex261_smul_direct_signed_arith_wreduce_aig.aig,1,1,1,203,25,5075,2041,2.486526,0,0,0.221,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=arith_wreduce_aig
ex261,ex261_smul_direct_signed_synth_preset_d13,signed low5_high5:a*b,direct_signed+synth_preset_d13,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/aigs/ex261_smul_direct_signed_synth_preset_d13.aig,1,1,1,197,23,4531,2041,2.219990,0,0,0.283,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=synth_preset_d13
ex261,ex261_smul_direct_signed_synth_preset_d18,signed low5_high5:a*b,direct_signed+synth_preset_d18,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex264_frontend_smul_struct_20260609_0223/ex261/aigs/ex261_smul_direct_signed_synth_preset_d18.aig,1,1,1,197,23,4531,2041,2.219990,0,0,0.279,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=synth_preset_d18
