case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex223,fp16_log,5,5,5,5,0,0,5,ex223_fp16_log_balanced_ranges_t128,balanced_ranges_t128,structural_exact,12009,26,312234,120549,2.590100,0,0,balanced_ranges_t128:312234; balanced_ranges_t160:328536; balanced_ranges_t256:385641; balanced_ranges_t400:446426; balanced_ranges_t700:488534,
ex224,fp16_log2,5,5,5,5,0,0,5,ex224_fp16_log2_balanced_ranges_t128,balanced_ranges_t128,structural_exact,6388,23,146924,64708,2.270569,0,0,balanced_ranges_t128:146924; balanced_ranges_t160:160200; balanced_ranges_t256:160200; balanced_ranges_t400:189000; balanced_ranges_t700:248103,
