case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex235,ex235_exp_formula_abc_g_aig,fp16_reciprocal_sqrt,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex235/verilog/ex235_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex235/aigs/ex235_exp_formula_abc_g_aig.aig,1,1,1,1696,14,23744,20800,1.141538,1,0,1.775,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump",semantic_exponent_formula_wrapper,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump"
ex235,ex235_exp_formula_synth_preset,fp16_reciprocal_sqrt,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex235/verilog/ex235_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex235/aigs/ex235_exp_formula_synth_preset.aig,1,1,1,1645,15,24675,20800,1.186298,1,0,2.104,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump",semantic_exponent_formula_wrapper,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump"
ex236,ex236_exp_formula_abc_g_aig,fp16_cube,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex236/verilog/ex236_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex236/aigs/ex236_exp_formula_abc_g_aig.aig,1,0,0,,,,17290,,,,0.154,cube exponent formula; 3*exp-30 plus mantissa normalization delta and saturation,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex236,ex236_exp_formula_synth_preset,fp16_cube,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex236/verilog/ex236_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex236/aigs/ex236_exp_formula_synth_preset.aig,1,0,0,,,,17290,,,,0.153,cube exponent formula; 3*exp-30 plus mantissa normalization delta and saturation,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex237,ex237_exp_formula_abc_g_aig,fp16_cbrt,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex237/verilog/ex237_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex237/aigs/ex237_exp_formula_abc_g_aig.aig,1,0,0,,,,25440,,,,0.029,cbrt exponent formula; floor((exp-15)/3)+15 plus exp%3==2 mantissa endpoint bump,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex237,ex237_exp_formula_synth_preset,fp16_cbrt,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex237/verilog/ex237_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex237/aigs/ex237_exp_formula_synth_preset.aig,1,0,0,,,,25440,,,,0.028,cbrt exponent formula; floor((exp-15)/3)+15 plus exp%3==2 mantissa endpoint bump,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex238,ex238_exp_formula_abc_g_aig,fp16_reciprocal_cube,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex238/verilog/ex238_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex238/aigs/ex238_exp_formula_abc_g_aig.aig,1,0,0,,,,16549,,,,0.144,reciprocal_cube exponent formula; 60-3*exp-delta with high/low saturation,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex238,ex238_exp_formula_synth_preset,fp16_reciprocal_cube,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex238/verilog/ex238_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex238/aigs/ex238_exp_formula_synth_preset.aig,1,0,0,,,,16549,,,,0.146,reciprocal_cube exponent formula; 60-3*exp-delta with high/low saturation,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex239,ex239_exp_formula_abc_g_aig,fp16_reciprocal_cbrt,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex239/verilog/ex239_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex239/aigs/ex239_exp_formula_abc_g_aig.aig,1,0,0,,,,25965,,,,0.030,reciprocal_cbrt exponent formula; 19-floor(exp/3) plus exp%3==0 mantissa-zero bump,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
ex239,ex239_exp_formula_synth_preset,fp16_reciprocal_cbrt,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex239/verilog/ex239_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_20260608_0915/ex239/aigs/ex239_exp_formula_synth_preset.aig,1,0,0,,,,25965,,,,0.028,reciprocal_cbrt exponent formula; 19-floor(exp/3) plus exp%3==0 mantissa-zero bump,semantic_exponent_formula_wrapper,SynthError: Yosys failed with exit code 1
