case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex247,ex247_semantic_div_bound_smallpat_nested_num_default,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_num_default,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_num_default.aig,1,1,1,380,25,9500,2975,3.193277,0,0,0.687,E5M2FN div: numerator-first classifier emits zero/sat/offset/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_num_abc_g_aig,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_num_abc_g_aig.aig,1,1,1,376,25,9400,2975,3.159664,0,0,0.692,E5M2FN div: numerator-first classifier emits zero/sat/offset/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_num_synth_preset,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_num_synth_preset,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_num_synth_preset.aig,1,1,1,378,26,9828,2975,3.303529,0,0,0.775,E5M2FN div: numerator-first classifier emits zero/sat/offset/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_num_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_num_synth_preset_aig,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_num.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_num_synth_preset_aig.aig,1,1,1,374,26,9724,2975,3.268571,0,0,0.792,E5M2FN div: numerator-first classifier emits zero/sat/offset/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_den_parallel_default,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_den_parallel_default,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_den_parallel.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_den_parallel_default.aig,1,1,1,381,27,10287,2975,3.457815,0,0,0.679,E5M2FN div: denominator-first bound/smallpat classifier with full/parallel case hints,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_den_parallel_abc_g_aig,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_den_parallel_abc_g_aig,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_den_parallel.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_den_parallel_abc_g_aig.aig,1,1,1,373,26,9698,2975,3.259832,0,0,0.685,E5M2FN div: denominator-first bound/smallpat classifier with full/parallel case hints,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_den_parallel_synth_preset,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_den_parallel_synth_preset,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_den_parallel.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_den_parallel_synth_preset.aig,1,1,1,374,25,9350,2975,3.142857,0,0,0.771,E5M2FN div: denominator-first bound/smallpat classifier with full/parallel case hints,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_den_parallel_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_den_parallel_synth_preset_aig,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_den_parallel.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_den_parallel_synth_preset_aig.aig,1,1,1,365,25,9125,2975,3.067227,0,0,0.778,E5M2FN div: denominator-first bound/smallpat classifier with full/parallel case hints,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_num_parallel_default,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_num_parallel_default,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_num_parallel.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_num_parallel_default.aig,1,1,1,380,25,9500,2975,3.193277,0,0,0.691,E5M2FN div: numerator-first bound/smallpat classifier with full/parallel case hints,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_nested_num_parallel_abc_g_aig,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_nested_num_parallel_abc_g_aig,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/verilog/ex247_semantic_div_bound_smallpat_nested_num_parallel.v,student/work/ex247_frontend_fp8_e5m2_bound_smallpat_order_20260608_2115/ex247/aigs/ex247_semantic_div_bound_smallpat_nested_num_parallel_abc_g_aig.aig,1,1,1,376,25,9400,2975,3.159664,0,0,0.693,E5M2FN div: numerator-first bound/smallpat classifier with full/parallel case hints,semantic_exact,
