case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_sparse_manual_ex225_bitvec12_9_bit14,fp16_log10,sparse_manual_ex225_bitvec12_9_bit14,student/work/ex225_frontend_fp16_sparse_shallow_20260607_1332/ex225/verilog/ex225_fp16_log10_sparse_manual_ex225_bitvec12_9_bit14.v,student/work/ex225_frontend_fp16_sparse_shallow_20260607_1332/ex225/aigs/ex225_fp16_log10_sparse_manual_ex225_bitvec12_9_bit14.aig,1,1,11586,24,278064,116676,2.383215,0,0,structural_exact,per-output-bit run-cover hybrid; sparse bitvec12_9 plus manual bit14; table_items=31777; sparse bitvec12_9 default=3; range_groups=17; range_items=72
