case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex286,ex286_unknown_symbdd_bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f10,unknown_symmetry_canonical_bdd,bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f10,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f10.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f10.aig,1,1,1,4616,21,96936,2.357,"pairs=4:5,6:7; order=bits_4_5_6_7_0_12_1_11_2_10_3_9_8; invalid_policy=f10; bdd_nodes=2576; hash=9e3a391e02a2",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f00,unknown_symmetry_canonical_bdd,bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f00,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f00.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_4_5_6_7_0_12_1_11_2_10_3_9_8_f00.aig,1,1,1,4548,20,90960,2.300,"pairs=4:5,6:7; order=bits_4_5_6_7_0_12_1_11_2_10_3_9_8; invalid_policy=f00; bdd_nodes=2524; hash=9e33af9ffb6d",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f10,unknown_symmetry_canonical_bdd,bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f10,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f10.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f10.aig,1,1,1,1431,18,25758,1.317,"pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; invalid_policy=f10; bdd_nodes=793; hash=e388796c5f72",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f00,unknown_symmetry_canonical_bdd,bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f00,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f00.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_0_12_1_11_2_10_3_9_8_4_5_6_7_f00.aig,1,1,1,1439,19,27341,1.312,"pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; invalid_policy=f00; bdd_nodes=789; hash=ae7324bd15f9",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f10,unknown_symmetry_canonical_bdd,bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f10,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f10.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f10.aig,1,1,1,6897,20,137940,3.180,"pairs=4:5,6:7; order=bits_4_6_5_7_0_1_2_3_8_9_10_11_12; invalid_policy=f10; bdd_nodes=3807; hash=3b41c2a89009",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f00,unknown_symmetry_canonical_bdd,bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f00,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f00.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_4_6_5_7_0_1_2_3_8_9_10_11_12_f00.aig,1,1,1,6964,21,146244,3.119,"pairs=4:5,6:7; order=bits_4_6_5_7_0_1_2_3_8_9_10_11_12; invalid_policy=f00; bdd_nodes=3742; hash=ab45e6079f9a",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f10,unknown_symmetry_canonical_bdd,bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f10,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f10.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f10.aig,1,1,1,2397,20,47940,1.578,"pairs=4:5,6:7; order=bits_0_1_2_3_8_9_10_11_12_4_6_5_7; invalid_policy=f10; bdd_nodes=1251; hash=860a3ca01351",unknown symmetry-canonical shared-BDD seed
ex286,ex286_unknown_symbdd_bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f00,unknown_symmetry_canonical_bdd,bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f00,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/verilog/ex286_unknown_symbdd_bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f00.v,student/work/ex286_frontend_multipair_symbdd_custom_order_20260609_0639/ex286/aigs/ex286_unknown_symbdd_bits_0_1_2_3_8_9_10_11_12_4_6_5_7_f00.aig,1,1,1,2420,20,48400,2.754,"pairs=4:5,6:7; order=bits_0_1_2_3_8_9_10_11_12_4_6_5_7; invalid_policy=f00; bdd_nodes=1244; hash=49847b5877f8",unknown symmetry-canonical shared-BDD seed
