case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex273,ex273_square_hybrid_bdd_top4_mid2_synth_preset,unsigned_square_x_times_x,square_hybrid_bdd_top4_mid2+synth_preset,student/work/ex273_ex274_frontend_square_midbdd_20260609_1758/ex273/verilog/ex273_square_hybrid_bdd_top4_mid2.v,student/work/ex273_ex274_frontend_square_midbdd_20260609_1758/ex273/aigs/ex273_square_hybrid_bdd_top4_mid2_synth_preset.aig,1621,31,50251,15078,3.332736,0,0,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=square_hybrid_bdd_top4_mid2; flow=synth_preset
ex274,ex274_square_hybrid_bdd_top4_mid2_synth_preset,unsigned_square_x_times_x,square_hybrid_bdd_top4_mid2+synth_preset,student/work/ex273_ex274_frontend_square_midbdd_20260609_1758/ex274/verilog/ex274_square_hybrid_bdd_top4_mid2.v,student/work/ex273_ex274_frontend_square_midbdd_20260609_1758/ex274/aigs/ex274_square_hybrid_bdd_top4_mid2_synth_preset.aig,2117,40,84680,21630,3.914933,0,0,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=square_hybrid_bdd_top4_mid2; flow=synth_preset
