case,domain,agent_id,candidate_id,method_signature,hypothesis,representation,shared_structure,verilog_path,aig_path,evaluate_log,equivalent,simulation_pass,area,delay,adp,frontend_best_adp,new_best_adp,old_best_adp,old_frontend_adp,reference_adp,improvement_vs_frontend,beats_reference,notes
ex285,unknown,local-ex285-iter-r38,ex285_r38_resyn2rs_area_from_frontend_best,ex285|frontend_best_structural_remap|abc_diverse_resyn2rs_area|preserve_frontend_source_shared_logic|parent_ex285_r37_resub_deep_rf_from_frontend_best|resyn2rs_area|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow resyn2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/aigs/ex285_r38_resyn2rs_area_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_resyn2rs_area_from_frontend_best.evaluate.py.log,1,not_run,662,17,11254,11254,11254,11441,11441,5499,187,0,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.200; eval_sec=0.217; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex285,unknown,local-ex285-iter-r38,ex285_r38_compress2rs_area_from_frontend_best,ex285|frontend_best_structural_remap|abc_diverse_compress2rs_area|preserve_frontend_source_shared_logic|parent_ex285_r37_resub_deep_rf_from_frontend_best|compress2rs_area|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow compress2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/aigs/ex285_r38_compress2rs_area_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_compress2rs_area_from_frontend_best.evaluate.py.log,1,not_run,659,17,11203,11203,11203,11441,11441,5499,238,0,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.198; eval_sec=0.217; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex285,unknown,local-ex285-iter-r38,ex285_r38_dchoice_dc2_from_frontend_best,ex285|frontend_best_structural_remap|abc_diverse_dchoice_dc2|preserve_frontend_source_shared_logic|parent_ex285_r37_resub_deep_rf_from_frontend_best|dchoice_dc2|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow dchoice_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/aigs/ex285_r38_dchoice_dc2_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_dchoice_dc2_from_frontend_best.evaluate.py.log,1,not_run,670,17,11390,11390,11390,11441,11441,5499,51,0,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.102; eval_sec=0.219; flow=strash; dchoice; dc2; balance
ex285,unknown,local-ex285-iter-r38,ex285_r38_resub_deep_rf_from_frontend_best,ex285|frontend_best_structural_remap|abc_diverse_resub_deep_rf|preserve_frontend_source_shared_logic|parent_ex285_r37_resub_deep_rf_from_frontend_best|resub_deep_rf|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow resub_deep_rf,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/aigs/ex285_r38_resub_deep_rf_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_resub_deep_rf_from_frontend_best.evaluate.py.log,1,not_run,667,17,11339,11339,11339,11441,11441,5499,102,0,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round38_20260613_0820/local-ex285-iter-r38/ex285/logs/ex285_r38_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.117; eval_sec=0.226; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
