case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex224,ex224_fp16_log2_semantic_partial_derive128,fp16_log2,semantic_partial_derive128,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/verilog/ex224_fp16_log2_semantic_partial_derive128.v,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/aigs/ex224_fp16_log2_semantic_partial_derive128.aig,1,1,1,4981,33,164373,64708,2.540227,0,0,semantic_hybrid,"partial correction normalizer from corr1024; direct512, direct256, derive128 nodes=96; near_ranges=12/11",4.631,"partial correction normalizer from corr1024; direct512, direct256, derive128 nodes=96; near_ranges=12/11"
ex224,ex224_fp16_log2_semantic_partial_derive128_256,fp16_log2,semantic_partial_derive128_256,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/verilog/ex224_fp16_log2_semantic_partial_derive128_256.v,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/aigs/ex224_fp16_log2_semantic_partial_derive128_256.aig,1,1,1,4784,36,172224,64708,2.661557,0,0,semantic_hybrid,"partial correction normalizer from corr1024; direct512, derive256 nodes=104/98, derive128 nodes=96; near_ranges=12/11",4.406,"partial correction normalizer from corr1024; direct512, derive256 nodes=104/98, derive128 nodes=96; near_ranges=12/11"
ex224,ex224_fp16_log2_semantic_partial_derive128_512,fp16_log2,semantic_partial_derive128_512,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/verilog/ex224_fp16_log2_semantic_partial_derive128_512.v,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/aigs/ex224_fp16_log2_semantic_partial_derive128_512.aig,1,1,1,4657,38,176966,64708,2.734840,0,0,semantic_hybrid,"partial correction normalizer from corr1024; derive512 nodes=151, direct256, derive128 nodes=96; near_ranges=12/11",4.249,"partial correction normalizer from corr1024; derive512 nodes=151, direct256, derive128 nodes=96; near_ranges=12/11"
ex224,ex224_fp16_log2_semantic_partial_derive256,fp16_log2,semantic_partial_derive256,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/verilog/ex224_fp16_log2_semantic_partial_derive256.v,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/aigs/ex224_fp16_log2_semantic_partial_derive256.aig,1,1,1,4954,35,173390,64708,2.679576,0,0,semantic_hybrid,"partial correction normalizer from corr1024; direct512, derive256 nodes=104/98, direct128; near_ranges=12/11",4.382,"partial correction normalizer from corr1024; direct512, derive256 nodes=104/98, direct128; near_ranges=12/11"
ex224,ex224_fp16_log2_semantic_partial_derive256_512,fp16_log2,semantic_partial_derive256_512,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/verilog/ex224_fp16_log2_semantic_partial_derive256_512.v,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/aigs/ex224_fp16_log2_semantic_partial_derive256_512.aig,1,1,1,4661,39,181779,64708,2.809220,0,0,semantic_hybrid,"partial correction normalizer from corr1024; derive512 nodes=151, derive256 nodes=104/98, direct128; near_ranges=12/11",4.056,"partial correction normalizer from corr1024; derive512 nodes=151, derive256 nodes=104/98, direct128; near_ranges=12/11"
ex224,ex224_fp16_log2_semantic_partial_derive512,fp16_log2,semantic_partial_derive512,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/verilog/ex224_fp16_log2_semantic_partial_derive512.v,student/work/ex224_frontend_fp16_log2_partialpatch_20260607_0830/ex224/aigs/ex224_fp16_log2_semantic_partial_derive512.aig,1,1,1,4846,40,193840,64708,2.995611,0,0,semantic_hybrid,"partial correction normalizer from corr1024; derive512 nodes=151, direct256, direct128; near_ranges=12/11",4.411,"partial correction normalizer from corr1024; derive512 nodes=151, direct256, direct128; near_ranges=12/11"
