case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_manual14_mtbdd12_9_se_mant_msb,fp16_log10,manual14_mtbdd12_9_se_mant_msb,student/work/ex225_frontend_fp16_mtbdd_correction_20260607_1539/ex225/verilog/ex225_fp16_log10_manual14_mtbdd12_9_se_mant_msb.v,student/work/ex225_frontend_fp16_mtbdd_correction_20260607_1539/ex225/aigs/ex225_fp16_log10_manual14_mtbdd12_9_se_mant_msb.aig,1,1,11595,23,266685,116676,2.285689,0,0,structural_exact,"exact high/low mantissa correction; table_items=31777; mtbdd bits=12,9; order=se_mant_msb; nodes=263; manual_bits=14"
