case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,items,notes
ex288,ex288_unknown_bit_hybrid_primary_7,unknown_bit_hybrid,primary_7,student/work/ex288_frontend_k6_k4_bit_hybrid_20260609_1144/ex288/verilog/ex288_unknown_bit_hybrid_primary_7.v,student/work/ex288_frontend_k6_k4_bit_hybrid_20260609_1144/ex288/aigs/ex288_unknown_bit_hybrid_primary_7.aig,1918,18,34524,primary_bits=7; secondary_bits=0:1:2:3:4:5:6:8:9:10:11:12:13:14; hash=5ea402f10e25,bit-hybrid of two verified exact Verilog sources
