case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex252,ex252_semantic_u2_dot4_balanced_bitformula_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_default,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_default.aig,1,1,1,147,23,3381,2603,1.298886,1,0,0.962,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_bitformula_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_abc_g_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_abc_g_aig.aig,1,1,1,147,23,3381,2603,1.298886,1,0,1.015,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_bitformula_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_synth_preset,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_synth_preset.aig,1,1,1,154,28,4312,2603,1.656550,0,0,1.055,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_bitformula_synth_preset_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_synth_preset_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_synth_preset_aig.aig,1,1,1,154,28,4312,2603,1.656550,0,0,1.050,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_bitformula_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_abcD20_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_abcD20_aig.aig,1,1,1,147,23,3381,2603,1.298886,1,0,0.954,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_bitformula_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_abcD15_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_abcD15_aig.aig,1,1,1,147,23,3381,2603,1.298886,1,0,0.952,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_bitformula_synthD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_bitformula_synthD20_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/verilog/ex252_semantic_u2_dot4_balanced_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex252/aigs/ex252_semantic_u2_dot4_balanced_bitformula_synthD20_aig.aig,1,1,1,154,28,4312,2603,1.656550,0,0,1.046,balanced u2 dot tree with minimized output-bit formulas,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_default,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_default,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_default.aig,1,1,1,127,19,2413,1845,1.307859,1,0,0.750,low/high bit popcounts with minimized output-bit formulas,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_abc_g_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_abc_g_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_abc_g_aig.aig,1,1,1,128,19,2432,1845,1.318157,1,0,0.750,low/high bit popcounts with minimized output-bit formulas,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_synth_preset,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_synth_preset,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_synth_preset.aig,1,1,1,122,30,3660,1845,1.983740,0,0,0.805,low/high bit popcounts with minimized output-bit formulas,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_synth_preset_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_synth_preset_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_synth_preset_aig.aig,1,1,1,122,30,3660,1845,1.983740,0,0,0.805,low/high bit popcounts with minimized output-bit formulas,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_abcD20_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_abcD20_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_abcD20_aig.aig,1,1,1,128,19,2432,1845,1.318157,1,0,0.766,low/high bit popcounts with minimized output-bit formulas,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_bitformula_abcD15_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_bitformula_abcD15_aig,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/verilog/ex253_semantic_u2_sum8_popcount_bitformula.v,student/work/ex252_ex253_frontend_bitformula_20260608_2240/ex253/aigs/ex253_semantic_u2_sum8_popcount_bitformula_abcD15_aig.aig,1,1,1,128,19,2432,1845,1.318157,1,0,0.760,low/high bit popcounts with minimized output-bit formulas,semantic_exact,
