case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex266,ex266_udiv_denom_split_direct_synth_preset,unsigned low5_high5:a/b dbz=max,denom_split_direct+synth_preset,student/work/ex266_ex267_frontend_udiv_lz_range_transfer_20260609_1020/ex266/verilog/ex266_udiv_denom_split_direct.v,student/work/ex266_ex267_frontend_udiv_lz_range_transfer_20260609_1020/ex266/aigs/ex266_udiv_denom_split_direct_synth_preset.aig,96,26,2496,848,2.943396,0,0,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=denom_split_direct; flow=synth_preset
ex267,ex267_udiv_denom_split_direct_gt_guard_abc_g_aig,unsigned low6_high6:a/b dbz=max,denom_split_direct_gt_guard+abc_g_aig,student/work/ex266_ex267_frontend_udiv_lz_range_transfer_20260609_1020/ex267/verilog/ex267_udiv_denom_split_direct_gt_guard.v,student/work/ex266_ex267_frontend_udiv_lz_range_transfer_20260609_1020/ex267/aigs/ex267_udiv_denom_split_direct_gt_guard_abc_g_aig.aig,151,37,5587,2651,2.107507,0,0,semantic_udiv_exact,unsigned low6_high6:a/b dbz=max exact; source=denom_split_direct_gt_guard; flow=abc_g_aig
