case,best_area,best_delay,best_adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,candidate_id,notes
ex266,96,26,2496,848,2.943396,0,0,ex266_udiv_denom_split_direct_synth_preset,unsigned low5_high5:a/b dbz=max exact; source=denom_split_direct; flow=synth_preset
ex267,151,37,5587,2651,2.107507,0,0,ex267_udiv_denom_split_direct_gt_guard_abc_g_aig,unsigned low6_high6:a/b dbz=max exact; source=denom_split_direct_gt_guard; flow=abc_g_aig
