case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex249,ex249_semantic_hypot_threshold_formula_abcD8_AND,fp8_e5m2fn_hypot_abs,threshold_abcD8_AND,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD8_AND.aig,1,1,1,174,36,6264,2079,3.012987,0,0,0.191,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD8_aig,fp8_e5m2fn_hypot_abs,threshold_abcD8_aig,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD8_aig.aig,1,1,1,168,36,6048,2079,2.909091,0,0,1.003,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD10_AND,fp8_e5m2fn_hypot_abs,threshold_abcD10_AND,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD10_AND.aig,1,1,1,174,36,6264,2079,3.012987,0,0,0.274,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD10_aig,fp8_e5m2fn_hypot_abs,threshold_abcD10_aig,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD10_aig.aig,1,1,1,168,36,6048,2079,2.909091,0,0,0.196,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD12_AND,fp8_e5m2fn_hypot_abs,threshold_abcD12_AND,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD12_AND.aig,1,1,1,174,36,6264,2079,3.012987,0,0,0.195,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD12_aig,fp8_e5m2fn_hypot_abs,threshold_abcD12_aig,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD12_aig.aig,1,1,1,168,36,6048,2079,2.909091,0,0,0.195,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD16_AND,fp8_e5m2fn_hypot_abs,threshold_abcD16_AND,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD16_AND.aig,1,1,1,174,36,6264,2079,3.012987,0,0,0.193,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD16_aig,fp8_e5m2fn_hypot_abs,threshold_abcD16_aig,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD16_aig.aig,1,1,1,168,36,6048,2079,2.909091,0,0,0.196,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD20_AND,fp8_e5m2fn_hypot_abs,threshold_abcD20_AND,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD20_AND.aig,1,1,1,174,36,6264,2079,3.012987,0,0,0.193,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD20_aig,fp8_e5m2fn_hypot_abs,threshold_abcD20_aig,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD20_aig.aig,1,1,1,168,36,6048,2079,2.909091,0,0,0.194,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
ex249,ex249_semantic_hypot_threshold_formula_abcD30_AND,fp8_e5m2fn_hypot_abs,threshold_abcD30_AND,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/verilog/ex249_semantic_hypot_threshold_formula.v,student/work/ex249_frontend_fp8_e5m2_threshold_delay_synth_20260608_1655/ex249/aigs/ex249_semantic_hypot_threshold_formula_abcD30_AND.aig,1,1,1,174,36,6264,2079,3.012987,0,0,0.191,limited Yosys abc -D delay-target check for threshold formula,semantic_exact,
