case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_muxcoord_anf_prefix_parity_full_clamp_grouped_deg2,1,1,247,29,7163,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex280/aigs/ex280_unknown_muxcoord_anf_prefix_parity_full_clamp_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex280,ex280_unknown_muxcoord_anf_prefix_parity_full_clamp_simplified_grouped_deg2,1,1,212,29,6148,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex280/aigs/ex280_unknown_muxcoord_anf_prefix_parity_full_clamp_simplified_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex284,ex284_unknown_muxcoord_anf_prefix_parity_full_clamp_grouped_deg2,1,1,302,39,11778,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex284/aigs/ex284_unknown_muxcoord_anf_prefix_parity_full_clamp_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex284,ex284_unknown_muxcoord_anf_prefix_parity_full_clamp_simplified_grouped_deg2,1,1,260,37,9620,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_full_clamp_simplified_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_keychain_smoke_20260609_0142/ex284/aigs/ex284_unknown_muxcoord_anf_prefix_parity_full_clamp_simplified_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
