case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_algebraic_12x12_anf_shared_identity,1,1,6160,22,135520,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex280/verilog/ex280_unknown_algebraic_12x12_anf_shared_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex280/aigs/ex280_unknown_algebraic_12x12_anf_shared_identity.aig,unknown function algebraic Verilog seed
ex280,ex280_unknown_algebraic_12x12_anf_davio_identity,1,1,2719,23,62537,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex280/verilog/ex280_unknown_algebraic_12x12_anf_davio_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex280/aigs/ex280_unknown_algebraic_12x12_anf_davio_identity.aig,unknown function algebraic Verilog seed
ex280,ex280_unknown_algebraic_12x12_anf_davio_best_order,1,1,1143,25,28575,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex280/verilog/ex280_unknown_algebraic_12x12_anf_davio_best_order.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex280/aigs/ex280_unknown_algebraic_12x12_anf_davio_best_order.aig,unknown function algebraic Verilog seed
ex281,ex281_unknown_algebraic_13x13_anf_shared_identity,1,1,9325,23,214475,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex281/verilog/ex281_unknown_algebraic_13x13_anf_shared_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex281/aigs/ex281_unknown_algebraic_13x13_anf_shared_identity.aig,unknown function algebraic Verilog seed
ex281,ex281_unknown_algebraic_13x13_anf_davio_identity,1,1,4026,26,104676,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex281/aigs/ex281_unknown_algebraic_13x13_anf_davio_identity.aig,unknown function algebraic Verilog seed
ex281,ex281_unknown_algebraic_13x13_anf_davio_best_order,1,1,1478,27,39906,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_best_order.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex281/aigs/ex281_unknown_algebraic_13x13_anf_davio_best_order.aig,unknown function algebraic Verilog seed
ex282,ex282_unknown_algebraic_14x14_anf_shared_identity,1,1,11585,24,278040,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex282/verilog/ex282_unknown_algebraic_14x14_anf_shared_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex282/aigs/ex282_unknown_algebraic_14x14_anf_shared_identity.aig,unknown function algebraic Verilog seed
ex282,ex282_unknown_algebraic_14x14_anf_davio_identity,1,1,4945,27,133515,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex282/verilog/ex282_unknown_algebraic_14x14_anf_davio_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex282/aigs/ex282_unknown_algebraic_14x14_anf_davio_identity.aig,unknown function algebraic Verilog seed
ex282,ex282_unknown_algebraic_14x14_anf_davio_best_order,1,1,1634,31,50654,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex282/verilog/ex282_unknown_algebraic_14x14_anf_davio_best_order.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex282/aigs/ex282_unknown_algebraic_14x14_anf_davio_best_order.aig,unknown function algebraic Verilog seed
ex283,ex283_unknown_algebraic_15x15_anf_shared_identity,1,1,16111,24,386664,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex283/verilog/ex283_unknown_algebraic_15x15_anf_shared_identity.v,student/work/ex280_ex284_frontend_raw_anf_davio_20260608_2000/ex283/aigs/ex283_unknown_algebraic_15x15_anf_shared_identity.aig,unknown function algebraic Verilog seed
