case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex285,unknown_symmetry_canonical_bdd,4,4,4,4,0,0,0,ex285_interleave_f10_synth_preset,synth_preset,synthflow_exact,1037,17,17629,5499,3.205856,0,0,synth_preset:17629; extra_opt_share:17646; abc_g_aig:17697; abc_g_aig_d20:17697,
ex286,unknown_symmetry_canonical_bdd,4,4,4,4,0,0,0,ex286_interleave_zero_abc_g_aig,abc_g_aig,synthflow_exact,1435,17,24395,2376,10.267256,0,0,abc_g_aig:24395; abc_g_aig_d20:24395; synth_preset:25488; extra_opt_share:25848,
ex287,unknown_symmetry_canonical_bdd,4,4,4,4,0,0,0,ex287_interleave_f10_synth_preset,synth_preset,synthflow_exact,1723,18,31014,5782,5.363888,0,0,synth_preset:31014; abc_g_aig:33307; abc_g_aig_d20:33307; extra_opt_share:33592,
ex288,unknown_symmetry_canonical_bdd,4,4,4,4,0,0,0,ex288_interleave_f10_synth_preset,synth_preset,synthflow_exact,1877,19,35663,16394,2.175369,0,0,synth_preset:35663; abc_g_aig:36746; abc_g_aig_d20:36746; extra_opt_share:38880,
ex289,unknown_symmetry_canonical_bdd,4,4,4,4,0,0,0,ex289_interleave_f00_synth_preset,synth_preset,synthflow_exact,1733,21,36393,13620,2.672026,0,0,synth_preset:36393; abc_g_aig:37863; abc_g_aig_d20:37863; extra_opt_share:38178,
