case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_bitvec_sign_bits12_9_t32,fp16_log10,bitvec_sign_bits12_9_t32,student/work/ex225_frontend_fp16_bitvec_highbits_20260607_1302/ex225/verilog/ex225_fp16_log10_bitvec_sign_bits12_9_t32.v,student/work/ex225_frontend_fp16_bitvec_highbits_20260607_1302/ex225/aigs/ex225_fp16_log10_bitvec_sign_bits12_9_t32.aig,1,1,11612,22,255464,116676,2.189516,0,0,structural_exact,"per-output-bit run-cover hybrid; bitvec selected bits; table_items=31777; bits=15,12,9; threshold=32; const_groups=47; range_groups=17; table_groups=0; range_items=72; table_items=0"
