case,candidate_id,area,delay,adp,reference_adp,adp_ratio_to_reference,current_best_adp,delta_vs_current,beats_current,variant,items,notes
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_node,722,27,19494,2415,8.072050,17220,2274,0,prefix_parity_reduce_deg1_high4_node,transform=prefix_parity_reduce; threshold=1; group_mode=high4; order_metric=node; groups=2; direct_terms=3; residual_terms=929; direct_unique=3; davio_nodes=635; max_est_depth=14; orders=0:endpoint_rev:bits=0.1.2.3.4.5.6.7:nodes=141:depth=14:emit=396|1:center:bits=8.9.10.11:nodes=84:depth=14:emit=239; hash=198923188105,unknown grouped ANF/Davio Verilog seed
