case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex289,ex289_split2_f00_bits_0_1_12_13_onehot_group_abc_g_aig,unknown_duality_symcof,abc_g_aig,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/verilog/ex289_unknown_duality_symcof_split2_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_splitbits_synthflow_20260609_1109/ex289/aigs/ex289_split2_f00_bits_0_1_12_13_onehot_group_abc_g_aig.aig,1,1,1046,20,20920,13620,1.535977,0,0,synthflow_exact,Yosys abc gate set aig
