case,domain,agent_id,candidate_id,method_signature,hypothesis,representation,shared_structure,verilog_path,aig_path,evaluate_log,equivalent,simulation_pass,area,delay,adp,frontend_best_adp,new_best_adp,old_best_adp,old_frontend_adp,reference_adp,improvement_vs_frontend,beats_reference,notes
ex247,float_fp8,local-fp8-extra-r48,ex247_r48_resyn2rs_area_from_frontend_best,ex247|frontend_best_structural_remap|abc_diverse_resyn2rs_area|preserve_frontend_source_shared_logic|parent_ex247_r34_compress2rs_area_from_frontend_best|resyn2rs_area|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow resyn2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex247/verilog/ex247_round5_bound_region_mux.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/aigs/ex247_r48_resyn2rs_area_from_frontend_best.aig,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_resyn2rs_area_from_frontend_best.evaluate.py.log,1,not_run,317,23,7291,7291,7291,7314,7314,2975,23,0,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.110; eval_sec=0.488; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex247,float_fp8,local-fp8-extra-r48,ex247_r48_dchoice_dc2_from_frontend_best,ex247|frontend_best_structural_remap|abc_diverse_dchoice_dc2|preserve_frontend_source_shared_logic|parent_ex247_r34_compress2rs_area_from_frontend_best|dchoice_dc2|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow dchoice_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex247/verilog/ex247_round5_bound_region_mux.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/aigs/ex247_r48_dchoice_dc2_from_frontend_best.aig,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_dchoice_dc2_from_frontend_best.evaluate.py.log,1,not_run,317,23,7291,7291,7291,7314,7314,2975,23,0,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.092; eval_sec=0.510; flow=strash; dchoice; dc2; balance
ex247,float_fp8,local-fp8-extra-r48,ex247_r48_rw_resub_loop5_from_frontend_best,ex247|frontend_best_structural_remap|abc_diverse_rw_resub_loop5|preserve_frontend_source_shared_logic|parent_ex247_r34_compress2rs_area_from_frontend_best|rw_resub_loop5|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow rw_resub_loop5,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex247/verilog/ex247_round5_bound_region_mux.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/aigs/ex247_r48_rw_resub_loop5_from_frontend_best.aig,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_rw_resub_loop5_from_frontend_best.evaluate.py.log,1,not_run,317,23,7291,7291,7291,7314,7314,2975,23,0,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_rw_resub_loop5_from_frontend_best.abc.log; gen_sec=0.116; eval_sec=0.526; flow=strash; rewrite; rewrite -z; resub -K 6 -N 2; rewrite -z; resub -K 8 -N 2; refactor -z; rewrite -z; balance
ex247,float_fp8,local-fp8-extra-r48,ex247_r48_gia_dch_put_from_frontend_best,ex247|frontend_best_structural_remap|abc_diverse_gia_dch_put|preserve_frontend_source_shared_logic|parent_ex247_r34_compress2rs_area_from_frontend_best|gia_dch_put|official_evaluate|full_word,frontend best structural remap from current best,ABC diverse remap flow gia_dch_put,preserves existing shared frontend decode/logic; applies ABC structural rewriting,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex247/verilog/ex247_round5_bound_region_mux.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/aigs/ex247_r48_gia_dch_put_from_frontend_best.aig,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_gia_dch_put_from_frontend_best.evaluate.py.log,1,not_run,317,23,7291,7291,7291,7314,7314,2975,23,0,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex247/logs/ex247_r48_gia_dch_put_from_frontend_best.abc.log; gen_sec=0.074; eval_sec=0.478; flow=strash; &get; &dch; &put; balance
