case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,1,1,162,31,5022,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_boundary,1,1,162,31,5022,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,1,1,171,31,5301,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary,1,1,171,31,5301,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,1,1,174,31,5394,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_boundary,1,1,174,31,5394,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,1,1,174,31,5394,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_boundary,1,1,174,31,5394,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,1,1,237,39,9243,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_boundary,1,1,237,39,9243,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,1,1,245,38,9310,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary,1,1,245,38,9310,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,1,1,215,39,8385,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_boundary,1,1,215,39,8385,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_boundary.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,1,1,215,39,8385,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex284,ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_boundary,1,1,215,39,8385,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_boundary.v,student/work/ex280_ex284_frontend_quadratic_compressor_smoke_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_boundary.aig,unknown quadratic shared-compressor Verilog seed
