case,candidate_id,equivalent,area,delay,adp,notes
ex287,ex287_unknown_symcof_interleave_f00_k5_case,1,1844,16,29504,unknown symmetry cofactor class-onehot Verilog seed
ex287,ex287_unknown_symcof_interleave_f00_k6_case,1,2061,14,28854,unknown symmetry cofactor class-onehot Verilog seed
