case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig,1,1,731,25,18275,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex280/aigs/ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset,1,1,754,25,18850,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex280/aigs/ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex281,ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig,1,1,889,26,23114,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex281/aigs/ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset,1,1,816,32,26112,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex281/aigs/ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig,1,1,971,32,31072,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex282/aigs/ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset,1,1,996,35,34860,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex282/aigs/ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex283,ex283_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig,1,1,1110,33,36630,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex283/aigs/ex283_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset,1,1,1082,39,42198,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex283/aigs/ex283_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex284,ex284_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig,1,1,1227,35,42945,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex284/aigs/ex284_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset,1,1,1195,39,46605,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/ex284/aigs/ex284_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
