case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_prefix_parity_reduce_full_mod_deg2_abc_g_aig,1,1,301,25,7525,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex280/aigs/ex280_prefix_parity_reduce_full_mod_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_full_clamp_deg2_abc_g_aig,1,1,303,28,8484,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex280/aigs/ex280_prefix_parity_reduce_full_clamp_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig,1,1,324,33,10692,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex280/aigs/ex280_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_full_mod_deg2_abc_g_aig,1,1,328,33,10824,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex281/aigs/ex281_prefix_parity_reduce_full_mod_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_full_clamp_deg2_abc_g_aig,1,1,355,34,12070,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex281/aigs/ex281_prefix_parity_reduce_full_clamp_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig,1,1,362,29,10498,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex281/aigs/ex281_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_full_mod_deg2_abc_g_aig,1,1,318,31,9858,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex282/aigs/ex282_prefix_parity_reduce_full_mod_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_full_clamp_deg2_abc_g_aig,1,1,381,30,11430,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex282/aigs/ex282_prefix_parity_reduce_full_clamp_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig,1,1,340,40,13600,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex282/aigs/ex282_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_full_mod_deg2_abc_g_aig,1,1,401,38,15238,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex283/aigs/ex283_prefix_parity_reduce_full_mod_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_full_clamp_deg2_abc_g_aig,1,1,378,37,13986,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex283/aigs/ex283_prefix_parity_reduce_full_clamp_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig,1,1,378,40,15120,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex283/aigs/ex283_prefix_parity_reduce_full_wrap_low_zero_high_deg2_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_full_mod_deg2_abc_g_aig,1,1,422,39,16458,student/work/ex280_ex284_frontend_muxcoord_full_20260609_0117/ex284/verilog/ex284_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_deg2.v,student/work/ex280_ex284_frontend_muxcoord_full_synthflow_20260609_0117/ex284/aigs/ex284_prefix_parity_reduce_full_mod_deg2_abc_g_aig.aig,Yosys abc gate set aig
