case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes,evaluate_py_ok,evaluate_py_adp,evaluate_py_returncode,evaluate_py_notes
ex280,ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_low4,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/verilog/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/aigs/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4.aig,1,1,1,1217,27,32859,1.414,transform=prefix_parity_reduce; variant=top6; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; inner_order_style=endpoint; override_low=4; keep_bits=4:5:6:7:8:9:10:11; class_count=50; override_anf_terms=202; override_unique_terms=142; selected_group_bdd_nodes=3025; group_bdd_nodes=54:61:61:60:60:57:60:61:60:60:60:55:61:61:61:59:61:59:58:61:60:55:60:58:58:54:61:64:64:62:64:59:64:58:64:62:62:64:63:60:63:56:63:64:63:63:63:57:64:63; hash=2fcc92570dc0,unknown classonehot BDD with low-bit ANF override Verilog seed,1,32859,0,
ex280,ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_low5,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/verilog/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/aigs/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5.aig,1,1,1,1522,29,44138,1.419,transform=prefix_parity_reduce; variant=top6; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; inner_order_style=endpoint; override_low=5; keep_bits=5:6:7:8:9:10:11; class_count=50; override_anf_terms=290; override_unique_terms=191; selected_group_bdd_nodes=2563; group_bdd_nodes=44:52:52:52:52:49:51:53:51:51:51:47:51:51:51:49:51:49:48:51:50:45:50:48:48:44:52:55:55:54:55:51:55:49:55:54:54:55:54:51:54:46:53:55:53:53:54:47:55:53; hash=f66c9f3e4695,unknown classonehot BDD with low-bit ANF override Verilog seed,1,44138,0,
ex280,ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_rev_low4,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/verilog/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/aigs/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4.aig,1,1,1,1278,32,40896,1.394,transform=prefix_parity_reduce; variant=top6; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; inner_order_style=endpoint_rev; override_low=4; keep_bits=4:5:6:7:8:9:10:11; class_count=50; override_anf_terms=202; override_unique_terms=142; selected_group_bdd_nodes=3124; group_bdd_nodes=56:63:63:63:63:60:63:64:63:63:63:57:63:63:63:60:63:60:60:63:63:57:63:60:60:56:62:65:65:65:65:62:65:59:65:65:65:65:64:61:64:59:66:64:66:66:64:57:64:66; hash=79ed0c83dfcb,unknown classonehot BDD with low-bit ANF override Verilog seed,1,40896,0,
ex280,ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low5,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_rev_low5,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/verilog/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low5.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex280/aigs/ex280_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low5.aig,1,1,1,1458,30,43740,1.418,transform=prefix_parity_reduce; variant=top6; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; inner_order_style=endpoint_rev; override_low=5; keep_bits=5:6:7:8:9:10:11; class_count=50; override_anf_terms=290; override_unique_terms=191; selected_group_bdd_nodes=2560; group_bdd_nodes=45:52:52:51:51:48:52:52:52:52:52:45:51:51:51:50:51:50:48:51:51:47:51:50:50:44:51:54:54:54:54:51:54:48:54:54:54:54:53:50:53:47:54:53:54:54:53:46:53:54; hash=c676506b2d21,unknown classonehot BDD with low-bit ANF override Verilog seed,1,43740,0,
ex281,ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_low4,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/verilog/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/aigs/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4.aig,1,1,1,1382,27,37314,2.145,transform=prefix_parity_reduce; variant=top6; outer_bits=0:12:1:11:2:10; inner_bits=3:4:5:6:7:8:9; inner_order_style=endpoint; override_low=4; keep_bits=4:5:6:7:8:9:10:11:12; class_count=50; override_anf_terms=202; override_unique_terms=156; selected_group_bdd_nodes=5261; group_bdd_nodes=97:105:105:103:103:100:105:103:105:105:105:97:104:104:104:104:104:104:101:104:104:101:104:104:104:98:106:109:109:110:109:107:109:103:109:110:110:109:108:105:108:103:109:108:109:109:108:100:108:109; hash=03c72610e7ae,unknown classonehot BDD with low-bit ANF override Verilog seed,1,37314,0,
ex281,ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_low5,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/verilog/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/aigs/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5.aig,1,1,1,1654,29,47966,2.227,transform=prefix_parity_reduce; variant=top6; outer_bits=0:12:1:11:2:10; inner_bits=3:4:5:6:7:8:9; inner_order_style=endpoint; override_low=5; keep_bits=5:6:7:8:9:10:11:12; class_count=50; override_anf_terms=328; override_unique_terms=217; selected_group_bdd_nodes=4537; group_bdd_nodes=82:90:90:88:88:85:90:88:90:90:90:82:90:90:90:90:90:90:87:90:90:87:90:90:90:84:91:94:94:95:94:92:94:88:94:95:95:94:94:91:94:89:95:94:95:95:94:86:94:95; hash=5d5754a10ca3,unknown classonehot BDD with low-bit ANF override Verilog seed,1,47966,0,
ex281,ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_rev_low4,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/verilog/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/aigs/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4.aig,1,1,1,1349,29,39121,2.218,transform=prefix_parity_reduce; variant=top6; outer_bits=0:12:1:11:2:10; inner_bits=3:4:5:6:7:8:9; inner_order_style=endpoint_rev; override_low=4; keep_bits=4:5:6:7:8:9:10:11:12; class_count=50; override_anf_terms=202; override_unique_terms=156; selected_group_bdd_nodes=5461; group_bdd_nodes=102:109:109:107:107:104:109:107:109:109:109:100:109:109:109:109:109:109:106:109:109:106:109:109:109:102:109:112:112:113:112:110:112:105:112:113:113:112:112:109:112:106:113:112:113:113:112:105:112:113; hash=9f982653b729,unknown classonehot BDD with low-bit ANF override Verilog seed,1,39121,0,
ex281,ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low5,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_rev_low5,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/verilog/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low5.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex281/aigs/ex281_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low5.aig,1,1,1,1635,31,50685,2.289,transform=prefix_parity_reduce; variant=top6; outer_bits=0:12:1:11:2:10; inner_bits=3:4:5:6:7:8:9; inner_order_style=endpoint_rev; override_low=5; keep_bits=5:6:7:8:9:10:11:12; class_count=50; override_anf_terms=328; override_unique_terms=217; selected_group_bdd_nodes=4611; group_bdd_nodes=85:92:92:90:90:87:92:90:92:92:92:83:92:92:92:92:92:92:89:92:92:89:92:92:92:85:92:95:95:96:95:93:95:88:95:96:96:95:95:92:95:89:96:95:96:96:95:88:95:96; hash=f6fe7384beca,unknown classonehot BDD with low-bit ANF override Verilog seed,1,50685,0,
ex282,ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_low4,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex282/verilog/ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex282/aigs/ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low4.aig,1,1,1,1620,29,46980,3.601,transform=prefix_parity_reduce; variant=top6; outer_bits=0:13:1:12:2:11; inner_bits=3:4:5:6:7:8:9:10; inner_order_style=endpoint; override_low=4; keep_bits=4:5:6:7:8:9:10:11:12:13; class_count=50; override_anf_terms=234; override_unique_terms=188; selected_group_bdd_nodes=7846; group_bdd_nodes=148:156:156:155:155:152:156:155:156:156:156:149:154:154:154:155:154:155:151:154:154:152:154:155:155:148:159:162:162:162:162:159:162:156:162:162:162:162:161:158:161:155:161:161:161:161:161:153:161:161; hash=139b127b0d0e,unknown classonehot BDD with low-bit ANF override Verilog seed,1,46980,0,
ex282,ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_low5,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex282/verilog/ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex282/aigs/ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_low5.aig,1,1,1,1862,30,55860,3.542,transform=prefix_parity_reduce; variant=top6; outer_bits=0:13:1:12:2:11; inner_bits=3:4:5:6:7:8:9:10; inner_order_style=endpoint; override_low=5; keep_bits=5:6:7:8:9:10:11:12:13; class_count=50; override_anf_terms=330; override_unique_terms=219; selected_group_bdd_nodes=7022; group_bdd_nodes=131:139:139:138:138:135:139:138:139:139:139:132:138:138:138:139:138:139:135:138:138:136:138:139:139:132:142:145:145:145:145:142:145:139:145:145:145:145:145:142:145:139:145:145:145:145:145:137:145:145; hash=e8bd7a0c5033,unknown classonehot BDD with low-bit ANF override Verilog seed,1,55860,0,
ex282,ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4,unknown_key_classonehot_bitoverride,prefix_parity_reduce_top6_endpoint_rev_low4,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex282/verilog/ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4.v,student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/ex282/aigs/ex282_unknown_key_classonehot_bitoverride_prefix_parity_reduce_top6_endpoint_rev_low4.aig,1,1,1,1541,30,46230,3.624,transform=prefix_parity_reduce; variant=top6; outer_bits=0:13:1:12:2:11; inner_bits=3:4:5:6:7:8:9:10; inner_order_style=endpoint_rev; override_low=4; keep_bits=4:5:6:7:8:9:10:11:12:13; class_count=50; override_anf_terms=234; override_unique_terms=188; selected_group_bdd_nodes=8110; group_bdd_nodes=154:161:161:161:161:158:161:161:161:161:161:154:161:161:161:161:161:161:158:161:161:158:161:161:161:154:163:166:166:166:166:163:166:159:166:166:166:166:166:163:166:159:166:166:166:166:166:159:166:166; hash=5856aa6d5cb2,unknown classonehot BDD with low-bit ANF override Verilog seed,1,46230,0,
