case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,items,notes
ex286,ex286_unknown_symcof_interleave_f00_k4_onehot_global,unknown_symmetry_cofactor_classonehot,interleave_f00_k4_onehot_global,student/work/ex286_frontend_multipair_symcof_globalbdd_20260609_0652/ex286/verilog/ex286_unknown_symcof_interleave_f00_k4_onehot_global.v,student/work/ex286_frontend_multipair_symcof_globalbdd_20260609_0652/ex286/aigs/ex286_unknown_symcof_interleave_f00_k4_onehot_global.aig,1454,17,24718,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:11; inner_bits=2:3:4:5:6:7:8:9:10; classes=16; group_nodes=691:691:691:691:691:691:691:691:691:691:691:691:691:691:691:691; total_group_nodes=11056; anf_bits=; hash=51fe500d618a",unknown symmetry cofactor class-onehot Verilog seed
