case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_default_recheck,unknown_shared_bdd_16x8,default_recheck,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_default_recheck.aig,1,1,1,695,22,15290,4272,3.579120,0,0,0.677,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_no_internal_abc,unknown_shared_bdd_16x8,no_internal_abc,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_no_internal_abc.aig,1,1,1,943,26,24518,4272,5.739232,0,0,0.585,skip Yosys internal abc pass,synthflow_exact,skip Yosys internal abc pass
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_fast,unknown_shared_bdd_16x8,abc_fast,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_fast.aig,1,1,1,931,26,24206,4272,5.666199,0,0,0.655,Yosys abc fast script,synthflow_exact,Yosys abc fast script
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d20,unknown_shared_bdd_16x8,abc_d20,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d20.aig,1,1,1,695,22,15290,4272,3.579120,0,0,0.673,Yosys abc delay target 20,synthflow_exact,Yosys abc delay target 20
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d21,unknown_shared_bdd_16x8,abc_d21,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d21.aig,1,1,1,695,22,15290,4272,3.579120,0,0,0.676,Yosys abc delay target 21,synthflow_exact,Yosys abc delay target 21
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d22,unknown_shared_bdd_16x8,abc_d22,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d22.aig,1,1,1,695,22,15290,4272,3.579120,0,0,0.679,Yosys abc delay target 22,synthflow_exact,Yosys abc delay target 22
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d24,unknown_shared_bdd_16x8,abc_d24,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_d24.aig,1,1,1,695,22,15290,4272,3.579120,0,0,0.672,Yosys abc delay target 24,synthflow_exact,Yosys abc delay target 24
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_g_aig,unknown_shared_bdd_16x8,abc_g_aig,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_g_aig.aig,1,1,1,682,22,15004,4272,3.512172,0,0,0.684,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_g_simple,unknown_shared_bdd_16x8,abc_g_simple,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_g_simple.aig,1,1,1,713,23,16399,4272,3.838717,0,0,0.691,Yosys abc gate set simple,synthflow_exact,Yosys abc gate set simple
ex244,ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_g_and_mux,unknown_shared_bdd_16x8,abc_g_and_mux,student/work/ex244_frontend_fp8_bdd_orders_20260608_1330/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8.v,student/work/ex244_frontend_fp8_bdd_best_synthflow_20260608_1330/ex244/aigs/ex244_order_7_15_6_14_5_13_4_12_3_11_2_10_1_9_0_8_abc_g_and_mux.aig,1,1,1,705,23,16215,4272,3.795646,0,0,0.685,"Yosys abc gate set AND,MUX",synthflow_exact,"Yosys abc gate set AND,MUX"
