case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex232,ex232_exp_mant_pair_case_abc_g_aig,fp16_square,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522_arith/ex232/verilog/ex232_fp16_square_exp_mant_pair_case.v,student/work/ex232_ex233_frontend_fp16_oldrows_abcg_20260607_1853/ex232/aigs/ex232_exp_mant_pair_case_abc_g_aig.aig,1,1,1389,16,22224,13392,1.659498,0,0,synthflow_exact,Yosys abc gate set aig
ex233,ex233_semantic_arith_fields_abc_g_aig,fp16_sqrt,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522_arith/ex233/verilog/ex233_fp16_sqrt_semantic_arith_fields.v,student/work/ex232_ex233_frontend_fp16_oldrows_abcg_20260607_1853/ex233/aigs/ex233_semantic_arith_fields_abc_g_aig.aig,1,1,1653,18,29754,20174,1.474869,1,0,synthflow_exact,Yosys abc gate set aig
