case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex280,ex280_unknown_shared_bdd_12x12_order_0_11_1_10_2_9_3_8_4_7_5_6,unknown_shared_bdd_12x12,order_0_11_1_10_2_9_3_8_4_7_5_6,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex280/verilog/ex280_unknown_shared_bdd_12x12_order_0_11_1_10_2_9_3_8_4_7_5_6.v,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex280/aigs/ex280_unknown_shared_bdd_12x12_order_0_11_1_10_2_9_3_8_4_7_5_6.aig,1,1,1,977,21,20517,2415,8.495652,0,0,structural_exact,order_name=order_0_11_1_10_2_9_3_8_4_7_5_6; order=0:11:1:10:2:9:3:8:4:7:5:6; bdd_nodes=436,0.986,unknown function shared-BDD Verilog seed
ex281,ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6,unknown_shared_bdd_13x13,order_0_12_1_11_2_10_3_9_4_8_5_7_6,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/aigs/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.aig,1,1,1,1179,23,27117,2336,11.608305,0,0,structural_exact,order_name=order_0_12_1_11_2_10_3_9_4_8_5_7_6; order=0:12:1:11:2:10:3:9:4:8:5:7:6; bdd_nodes=511,1.218,unknown function shared-BDD Verilog seed
ex282,ex282_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7,unknown_shared_bdd_14x14,order_0_13_1_12_2_11_3_10_4_9_5_8_6_7,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex282/verilog/ex282_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex282/aigs/ex282_unknown_shared_bdd_14x14_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.aig,1,1,1,1404,25,35100,2704,12.980769,0,0,structural_exact,order_name=order_0_13_1_12_2_11_3_10_4_9_5_8_6_7; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7; bdd_nodes=591,2.268,unknown function shared-BDD Verilog seed
ex283,ex283_unknown_shared_bdd_15x15_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7,unknown_shared_bdd_15x15,order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex283/verilog/ex283_unknown_shared_bdd_15x15_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7.v,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex283/aigs/ex283_unknown_shared_bdd_15x15_order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7.aig,1,1,1,1638,27,44226,3168,13.960227,0,0,structural_exact,order_name=order_0_14_1_13_2_12_3_11_4_10_5_9_6_8_7; order=0:14:1:13:2:12:3:11:4:10:5:9:6:8:7; bdd_nodes=672,4.636,unknown function shared-BDD Verilog seed
ex284,ex284_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8,unknown_shared_bdd_16x16,order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex284/verilog/ex284_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex284/aigs/ex284_unknown_shared_bdd_16x16_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.aig,1,1,1,1826,29,52954,4240,12.489151,0,0,structural_exact,order_name=order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8; order=0:15:1:14:2:13:3:12:4:11:5:10:6:9:7:8; bdd_nodes=758,10.080,unknown function shared-BDD Verilog seed
