case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex256,ex256_umul_csa_androws_cla_abc_g_aig,1,159,18,2862,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=abc_g_aig
ex256,ex256_umul_csa_androws_cla_wreduce_abc_g_aig,1,159,18,2862,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_cla_synth_preset_d13,1,156,20,3120,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_cla_synth_preset_d18,1,156,20,3120,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_cla_from3_abc_g_aig,1,163,19,3097,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_from3_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla_from3; flow=abc_g_aig
ex256,ex256_umul_csa_androws_cla_from3_wreduce_abc_g_aig,1,159,19,3021,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_from3_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla_from3; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_cla_from3_synth_preset_d13,1,161,19,3059,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_from3_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla_from3; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_cla_from3_synth_preset_d18,1,161,19,3059,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_androws_cla_from3_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla_from3; flow=synth_preset_d18
ex256,ex256_umul_csa_concat_cla_abc_g_aig,1,160,19,3040,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_cla; flow=abc_g_aig
ex256,ex256_umul_csa_concat_cla_wreduce_abc_g_aig,1,162,19,3078,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_concat_cla_synth_preset_d13,1,160,20,3200,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_concat_cla_synth_preset_d18,1,160,20,3200,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_concat_rev_cla_abc_g_aig,1,178,18,3204,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_rev_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_rev_cla; flow=abc_g_aig
ex256,ex256_umul_csa_concat_rev_cla_wreduce_abc_g_aig,1,176,18,3168,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_rev_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_rev_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_concat_rev_cla_synth_preset_d13,1,183,18,3294,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_rev_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_rev_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_concat_rev_cla_synth_preset_d18,1,183,18,3294,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_rev_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_rev_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_concat_outside_cla_abc_g_aig,1,168,19,3192,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_outside_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_outside_cla; flow=abc_g_aig
ex256,ex256_umul_csa_concat_outside_cla_wreduce_abc_g_aig,1,168,19,3192,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_outside_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_outside_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_concat_outside_cla_synth_preset_d13,1,168,19,3192,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_outside_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_outside_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_concat_outside_cla_synth_preset_d18,1,168,19,3192,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_outside_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_outside_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_concat_center_cla_abc_g_aig,1,174,19,3306,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_center_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_center_cla; flow=abc_g_aig
ex256,ex256_umul_csa_concat_center_cla_wreduce_abc_g_aig,1,173,21,3633,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_center_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_center_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_concat_center_cla_synth_preset_d13,1,180,21,3780,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_center_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_center_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_concat_center_cla_synth_preset_d18,1,180,21,3780,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex256/aigs/ex256_umul_csa_concat_center_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_concat_center_cla; flow=synth_preset_d18
ex257,ex257_umul_csa_androws_cla_abc_g_aig,1,258,21,5418,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex257/aigs/ex257_umul_csa_androws_cla_abc_g_aig.aig,exact unsigned low6 * high6 over 4096 inputs; focused source=csa_androws_cla; flow=abc_g_aig
ex257,ex257_umul_csa_androws_cla_wreduce_abc_g_aig,1,258,21,5418,student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/ex257/aigs/ex257_umul_csa_androws_cla_wreduce_abc_g_aig.aig,exact unsigned low6 * high6 over 4096 inputs; focused source=csa_androws_cla; flow=wreduce_abc_g_aig
