case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex286,ex286_unknown_bucket_count_classifier_bucket_count_sel3_case_defaultx_abc_g_aig,unknown_bucket_count_classifier,abc_g_aig,student/work/ex286_ex288_frontend_bucket_count_decompose_20260609_1236/ex286/verilog/ex286_unknown_bucket_count_classifier_case_defaultx.v,student/work/ex286_ex288_frontend_bucket_count_decompose_case_defaultx_synthflow_20260609_1236/ex286/aigs/ex286_unknown_bucket_count_classifier_bucket_count_sel3_case_defaultx_abc_g_aig.aig,1,1,13222,21,277662,2376,116.861111,0,0,synthflow_exact,Yosys abc gate set aig
ex287,ex287_unknown_bucket_count_classifier_bucket_count_sel4_case_defaultx_abc_g_aig,unknown_bucket_count_classifier,abc_g_aig,student/work/ex286_ex288_frontend_bucket_count_decompose_20260609_1236/ex287/verilog/ex287_unknown_bucket_count_classifier_case_defaultx.v,student/work/ex286_ex288_frontend_bucket_count_decompose_case_defaultx_synthflow_20260609_1236/ex287/aigs/ex287_unknown_bucket_count_classifier_bucket_count_sel4_case_defaultx_abc_g_aig.aig,1,1,20106,24,482544,5782,83.456244,0,0,synthflow_exact,Yosys abc gate set aig
ex288,ex288_unknown_bucket_count_classifier_bucket_count_sel3_case_defaultx_abc_g_aig,unknown_bucket_count_classifier,abc_g_aig,student/work/ex286_ex288_frontend_bucket_count_decompose_20260609_1236/ex288/verilog/ex288_unknown_bucket_count_classifier_case_defaultx.v,student/work/ex286_ex288_frontend_bucket_count_decompose_case_defaultx_synthflow_20260609_1236/ex288/aigs/ex288_unknown_bucket_count_classifier_bucket_count_sel3_case_defaultx_abc_g_aig.aig,1,1,23978,24,575472,16394,35.102599,0,0,synthflow_exact,Yosys abc gate set aig
