case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig,fp8_e4m3fn_mul,abc_g_aig,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig_abc_g_aig.aig,1,1,548,29,15892,7224,2.199889,0,0,synthflow_exact,Yosys abc gate set aig
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_g_aig,fp8_e4m3fn_fmod_low_by_high_abs,abc_g_aig,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex243_frontend_fp8_nested_best_synthflow_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig_abc_g_aig.aig,1,1,1790,27,48330,53227,0.907998,1,1,synthflow_exact,Yosys abc gate set aig
