case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex252,ex252_semantic_u2_dot4_arith_qcase_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_default,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_default.aig,1,1,1,152,25,3800,2603,1.459854,1,0,1.030,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_abc_g_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_abc_g_aig.aig,1,1,1,149,25,3725,2603,1.431041,1,0,0.960,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_synth_preset,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_synth_preset.aig,1,1,1,154,26,4004,2603,1.538225,0,0,1.063,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_synth_preset_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_synth_preset_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_synth_preset_aig.aig,1,1,1,154,26,4004,2603,1.538225,0,0,1.135,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_abcD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_abcD20_aig.aig,1,1,1,149,25,3725,2603,1.431041,1,0,1.035,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_abcD15_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_abcD15_aig.aig,1,1,1,149,25,3725,2603,1.431041,1,0,1.067,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_synthD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_synthD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_synthD20_aig.aig,1,1,1,154,26,4004,2603,1.538225,0,0,1.159,"four unsigned 2-bit products, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_default,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_default.aig,1,1,1,145,21,3045,2603,1.169804,1,0,1.069,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_abc_g_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abc_g_aig.aig,1,1,1,145,21,3045,2603,1.169804,1,0,1.040,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_synth_preset,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_synth_preset.aig,1,1,1,154,26,4004,2603,1.538225,0,0,1.072,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_synth_preset_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_synth_preset_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_synth_preset_aig.aig,1,1,1,154,26,4004,2603,1.538225,0,0,1.135,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_abcD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abcD20_aig.aig,1,1,1,145,21,3045,2603,1.169804,1,0,1.063,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_abcD15_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_abcD15_aig.aig,1,1,1,145,21,3045,2603,1.169804,1,0,1.061,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_balanced_qcase_synthD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_balanced_qcase_synthD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_balanced_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_balanced_qcase_synthD20_aig.aig,1,1,1,154,26,4004,2603,1.538225,0,0,1.076,"balanced four-product unsigned 2-bit dot tree, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_default,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_default.aig,1,1,1,160,30,4800,2603,1.844026,0,0,1.049,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_abc_g_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_abc_g_aig.aig,1,1,1,160,30,4800,2603,1.844026,0,0,1.130,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_synth_preset,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_synth_preset.aig,1,1,1,164,34,5576,2603,2.142144,0,0,1.238,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_synth_preset_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_synth_preset_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_synth_preset_aig.aig,1,1,1,164,34,5576,2603,2.142144,0,0,1.226,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_abcD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_abcD20_aig.aig,1,1,1,160,30,4800,2603,1.844026,0,0,1.114,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_abcD15_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_abcD15_aig.aig,1,1,1,160,30,4800,2603,1.844026,0,0,1.124,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qnorm_synthD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qnorm_synthD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_arith_qnorm.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_arith_qnorm_synthD20_aig.aig,1,1,1,164,34,5576,2603,2.142144,0,0,1.231,"four unsigned 2-bit products, semantic E4 normalizer",semantic_exact,
ex252,ex252_semantic_u2_dot4_pairtable_qcase_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_pairtable_qcase_default,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_pairtable_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_pairtable_qcase_default.aig,1,1,1,371,25,9275,2603,3.563196,0,0,1.133,"two 4-bit-pair dot tables, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_pairtable_qcase_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_pairtable_qcase_abc_g_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_pairtable_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_pairtable_qcase_abc_g_aig.aig,1,1,1,359,24,8616,2603,3.310027,0,0,1.135,"two 4-bit-pair dot tables, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_pairtable_qcase_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_pairtable_qcase_synth_preset,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_pairtable_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_pairtable_qcase_synth_preset.aig,1,1,1,363,26,9438,2603,3.625816,0,0,1.275,"two 4-bit-pair dot tables, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_pairtable_qcase_synth_preset_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_pairtable_qcase_synth_preset_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_pairtable_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_pairtable_qcase_synth_preset_aig.aig,1,1,1,350,25,8750,2603,3.361506,0,0,1.274,"two 4-bit-pair dot tables, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_pairtable_qcase_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_pairtable_qcase_abcD20_aig,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/verilog/ex252_semantic_u2_dot4_pairtable_qcase.v,student/work/ex252_ex253_frontend_u2_balanced_tree_20260608_2220/ex252/aigs/ex252_semantic_u2_dot4_pairtable_qcase_abcD20_aig.aig,1,1,1,359,24,8616,2603,3.310027,0,0,1.148,"two 4-bit-pair dot tables, exact q case",semantic_exact,
