case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex224,fp16_log2,4,4,4,4,0,4,0,ex224_fp16_log2_cluster_hybrid_low4,cluster_hybrid_low4,semantic_hybrid,5412,25,135300,64708,2.090932,0,0,cluster_hybrid_low4:135300; cluster_hybrid_low6:138591; cluster_hybrid_low8:148190; cluster_hybrid_low10:158472,
