case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex223,ex223_fp16_log_masked_current,fp16_log,masked_table_casez_sign,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex223/verilog/ex223_fp16_log_masked_current.v,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex223/aigs/ex223_fp16_log_masked_current.aig,1,1,1,11261,23,259003,120549,2.148529,0,0,structural_exact,masked case bits=0..14; table_items=31777,13.481,masked case bits=0..14; table_items=31777
ex223,ex223_fp16_log_masked_run_current,fp16_log,masked_run_casez_sign,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex223/verilog/ex223_fp16_log_masked_run_current.v,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex223/aigs/ex223_fp16_log_masked_run_current.aig,1,1,1,19264,30,577920,120549,4.794067,0,0,structural_exact,masked run_tree bits=0..14; table_items=9771,45.692,masked run_tree bits=0..14; table_items=9771
ex224,ex224_fp16_log2_masked_current,fp16_log2,masked_table_casez_sign_bits11_12,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex224/verilog/ex224_fp16_log2_masked_current.v,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex224/aigs/ex224_fp16_log2_masked_current.aig,1,1,1,6316,21,132636,64708,2.049762,0,0,structural_exact,"masked case bits=0..10,13,14; table_items=31777; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0; bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0",10.754,"masked case bits=0..10,13,14; table_items=31777; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0; bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0"
ex224,ex224_fp16_log2_masked_run_current,fp16_log2,masked_run_casez_sign_bits11_12,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex224/verilog/ex224_fp16_log2_masked_run_current.v,student/work/ex223_ex224_frontend_fp16_masked_run_20260607_0813/ex224/aigs/ex224_fp16_log2_masked_run_current.aig,1,1,1,13074,28,366072,64708,5.657291,0,0,structural_exact,"masked run_tree bits=0..10,13,14; table_items=9869; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0; bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0",42.517,"masked run_tree bits=0..10,13,14; table_items=9869; bit=12; threshold=8; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0; bit=11; threshold=8; const_groups=59; range_groups=5; table_groups=0; range_items=18; table_items=0"
