case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex253,ex253_semantic_u2_sum8_arith_laneqcase_synth_preset,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_arith_laneqcase_synth_preset,student/work/ex253_ex254_frontend_fp4_delaytarget_20260608_2155/ex253/verilog/ex253_semantic_u2_sum8_arith_laneqcase.v,student/work/ex253_ex254_frontend_fp4_delaytarget_20260608_2155/ex253/aigs/ex253_semantic_u2_sum8_arith_laneqcase_synth_preset.aig,1,1,123,27,3321,1845,1.800000,0,0,semantic_exact,
ex254,ex254_semantic_e4acc_fp4prod_prodtable_qnorm_synth_preset_aig,e4m3_accumulator_plus_fp4_e2m1_product,semantic_e4acc_fp4prod_prodtable_qnorm_synth_preset_aig,student/work/ex253_ex254_frontend_fp4_delaytarget_20260608_2155/ex254/verilog/ex254_semantic_e4acc_fp4prod_prodtable_qnorm.v,student/work/ex253_ex254_frontend_fp4_delaytarget_20260608_2155/ex254/aigs/ex254_semantic_e4acc_fp4prod_prodtable_qnorm_synth_preset_aig.aig,1,1,831,93,77283,38220,2.022057,0,0,semantic_exact,
