case,domain,candidate_id,equivalent,area,delay,adp,reference_adp,current_frontend_adp,verilog_path,aig_path,log_path,method_signature,agent_id,run_id,notes
ex225,fp16,ex225_outputcofactor_hi8_low8_abc_g_aig,,11542,34,392428,116676,218728,,,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fpbf-struct-r16/ex225/official_eval/ex225_outputcofactor_hi8_low8_abc_g_aig.evaluate.py.log,,,ex200_ex299_frontend_refgap_round16_20260612_2233,official evaluate.py OK after focused checkpoint rerun
ex240,float_fp8,ex240_semantic_add_same_grs_diff_grs_synth_preset_aig,0,,,,13299,30090,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex240/verilog/ex240_semantic_add_same_grs_diff_grs.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex240/aigs/ex240_semantic_add_same_grs_diff_grs_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex240/logs/ex240_semantic_add_same_grs_diff_grs_synth_preset_aig.official_evaluate.log,"ex240|E4M3FN packed add|round16 formula diff-sign GRS normalizer|shared max/min field decode, same-sign GRS, and formula diff-sign cancellation normalizer|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_add_high_plus_low|same_diff_formula_paths",fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Lower-priority sanity check of the formula diff-normalizer direction after ex246/ex244; records official status even if non-equivalent. source_sha256_12=72214ec669cb; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex240/official_eval/ex240_semantic_add_same_grs_diff_grs_synth_preset_aig/ex240.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex240/logs/ex240_semantic_add_same_grs_diff_grs_synth_preset_aig.yosys.log
ex244,float_fp8,ex244_semantic_hypot_delta_maxeff_bdd_mixed_synth_preset_aig,1,309,34,10506,4272,10234,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_mixed.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/aigs/ex244_semantic_hypot_delta_maxeff_bdd_mixed_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/logs/ex244_semantic_hypot_delta_maxeff_bdd_mixed_synth_preset_aig.official_evaluate.log,ex244|E4M3FN packed hypot|round16 maxeff gap/sig mixed-order delta BDD|shared max/min decode plus max exponent saturation context in BDD roots|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|output_grouped_delta_bits,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,"Alternate max-eff/gap/significand BDD ordering, distinct from existing exp-first and sig-first orders. source_sha256_12=64d8d5d93066; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/official_eval/ex244_semantic_hypot_delta_maxeff_bdd_mixed_synth_preset_aig/ex244.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/logs/ex244_semantic_hypot_delta_maxeff_bdd_mixed_synth_preset_aig.yosys.log"
ex244,float_fp8,ex244_semantic_hypot_direct_result_residual_synth_preset_aig,1,1142,33,37686,4272,10234,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/verilog/ex244_semantic_hypot_direct_result_residual.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/aigs/ex244_semantic_hypot_direct_result_residual_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/logs/ex244_semantic_hypot_direct_result_residual_synth_preset_aig.official_evaluate.log,ex244|E4M3FN packed hypot|round16 max-shell residual direct result table|shared max/min decode with gap<3 direct result residual LUT|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|residual_micro_lut_after_max_shell,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Uses max(abs) as arithmetic shell and only stores exact residual outputs for active gap<3 cases. source_sha256_12=552b261cfd19; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/official_eval/ex244_semantic_hypot_direct_result_residual_synth_preset_aig/ex244.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/logs/ex244_semantic_hypot_direct_result_residual_synth_preset_aig.yosys.log
ex244,float_fp8,ex244_semantic_hypot_threshold_maxeff_packed_synth_preset_aig,1,351,40,14040,4272,10234,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/verilog/ex244_semantic_hypot_threshold_maxeff_packed.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/aigs/ex244_semantic_hypot_threshold_maxeff_packed_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/logs/ex244_semantic_hypot_threshold_maxeff_packed_synth_preset_aig.official_evaluate.log,ex244|E4M3FN packed hypot|round16 maxeff threshold predicates|shared max/min field decode plus threshold-pack delta and saturation predicates|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|threshold_delta_predicates,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Predicate-pack threshold family to compare against BDD and direct residual forms under the same official flow. source_sha256_12=75dcccfd606f; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/official_eval/ex244_semantic_hypot_threshold_maxeff_packed_synth_preset_aig/ex244.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex244/logs/ex244_semantic_hypot_threshold_maxeff_packed_synth_preset_aig.yosys.log
ex246,float_fp8,ex246_semantic_mul_sigpair_minlogic_full_synth_preset_aig,1,426,25,10650,2805,7502,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/verilog/ex246_semantic_mul_sigpair_minlogic_full.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/aigs/ex246_semantic_mul_sigpair_minlogic_full_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/logs/ex246_semantic_mul_sigpair_minlogic_full_synth_preset_aig.official_evaluate.log,ex246|E5M2FN packed multiply|round16 sigpair minlogic attribute cofactors|shared sign xor exponent sum with minimized zero/sat/bias/mant/low-output predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|output_grouped_attribute_bits,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Output-grouped cofactor form over sigpair attributes; materially different from product-code completion sweeps. source_sha256_12=5a7079a550d6; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/official_eval/ex246_semantic_mul_sigpair_minlogic_full_synth_preset_aig/ex246.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/logs/ex246_semantic_mul_sigpair_minlogic_full_synth_preset_aig.yosys.log
ex246,float_fp8,ex246_semantic_mul_sigprodcode_residual_seed12_synth_preset_aig,1,364,21,7644,2805,7502,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/verilog/ex246_semantic_mul_sigprodcode_residual_seed12.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/aigs/ex246_semantic_mul_sigprodcode_residual_seed12_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/logs/ex246_semantic_mul_sigprodcode_residual_seed12_synth_preset_aig.official_evaluate.log,ex246|E5M2FN packed multiply|round16 sig-product-code residual completion|shared sig-product-code arithmetic shell plus seed12 residual low/saturation completion|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|residual_micro_lut_after_product_shell,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Residual micro-LUT over significand-product code; kept to compare against threshold and cofactor families in this shard. source_sha256_12=1e7b77333d9d; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/official_eval/ex246_semantic_mul_sigprodcode_residual_seed12_synth_preset_aig/ex246.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/logs/ex246_semantic_mul_sigprodcode_residual_seed12_synth_preset_aig.yosys.log
ex246,float_fp8,ex246_semantic_mul_threshold_pred_norm_synth_preset_aig,1,387,36,13932,2805,7502,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/verilog/ex246_semantic_mul_threshold_pred_norm.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/aigs/ex246_semantic_mul_threshold_pred_norm_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/logs/ex246_semantic_mul_threshold_pred_norm_synth_preset_aig.official_evaluate.log,ex246|E5M2FN packed multiply|round16 product threshold predicate normalizer|shared sign xor exponent sum significand product and RNE saturation predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|threshold_quantized_product,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,"Semantic arithmetic shell with explicit product threshold, rounding, underflow, and saturation predicates. source_sha256_12=2524bfd41976; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/official_eval/ex246_semantic_mul_threshold_pred_norm_synth_preset_aig/ex246.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex246/logs/ex246_semantic_mul_threshold_pred_norm_synth_preset_aig.yosys.log"
ex247,float_fp8,ex247_semantic_div_bound_smallpat_split_den_r16_abc_and,1,367,24,8808,2975,8349,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/coordinator-flow-r16/ex247/verilog/ex247_semantic_div_bound_smallpat_split_den_r16_and.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/coordinator-flow-r16/ex247/aigs/ex247_semantic_div_bound_smallpat_split_den_r16_abc_and.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/coordinator-flow-r16/ex247/logs/ex247_semantic_div_bound_smallpat_split_den_r16_abc_and.evaluate.py.log,ex247|E5M2FN packed low-over-high division|round15 split bound-smallpat per-attribute denominator tables|shared special-case shell plus separate zero/sat/offset/mant/pattern source functions|yosys_synth_default_abc_g_AND_official_evaluate|exact_e5m2fn_div_low_over_high|source_split_den_bound_smallpat,coordinator-flow-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,OK
ex247,float_fp8,ex247_semantic_div_sigpair_minlogic_full_synth_preset_aig,1,427,26,11102,2975,8349,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex247/verilog/ex247_semantic_div_sigpair_minlogic_full.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex247/aigs/ex247_semantic_div_sigpair_minlogic_full_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex247/logs/ex247_semantic_div_sigpair_minlogic_full_synth_preset_aig.official_evaluate.log,ex247|E5M2FN packed low-over-high division|round16 minimized sigpair attribute cofactors|shared sign/exponent decode with minimized zero/sat/offset/mant/low-output predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|output_grouped_attribute_bits,fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Materially different from round8/round12/round15 bound-region and split-denominator source shapes; tests minimized attribute bits directly. source_sha256_12=c5b948860ad8; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex247/official_eval/ex247_semantic_div_sigpair_minlogic_full_synth_preset_aig/ex247.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex247/logs/ex247_semantic_div_sigpair_minlogic_full_synth_preset_aig.yosys.log
ex249,float_fp8,ex249_semantic_hypot_rawexp_grouped_delta_bits_r16_abc_and,1,184,28,5152,2079,4368,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/coordinator-flow-r16/ex249/verilog/ex249_semantic_hypot_rawexp_grouped_delta_bits_r16_and.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/coordinator-flow-r16/ex249/aigs/ex249_semantic_hypot_rawexp_grouped_delta_bits_r16_abc_and.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/coordinator-flow-r16/ex249/logs/ex249_semantic_hypot_rawexp_grouped_delta_bits_r16_abc_and.evaluate.py.log,"ex249|E5M2FN packed hypot abs(high,low)|round15 grouped raw-exponent delta-bit formulas|raw exponent gap0/gap1 predicates with grouped output delta bits instead of delta table|yosys_synth_default_abc_g_AND_official_evaluate|exact_e5m2fn_hypot_abs|output_grouped_delta_bits",coordinator-flow-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,OK
ex249,float_fp8,ex249_semantic_hypot_delta_bdd_alt_order_synth_preset_aig,1,220,39,8580,2079,4368,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex249/verilog/ex249_semantic_hypot_delta_bdd_alt_order.v,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex249/aigs/ex249_semantic_hypot_delta_bdd_alt_order_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex249/logs/ex249_semantic_hypot_delta_bdd_alt_order_synth_preset_aig.official_evaluate.log,"ex249|E5M2FN packed hypot abs(high,low)|round16 full-magnitude alternate-order delta BDD|shared abs max/min decode with full magnitude cofactor BDD roots|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs|output_grouped_delta_bits",fp8-struct-r16,ex200_ex299_frontend_refgap_round16_20260612_2233,Materially different from round15 raw-exponent grouped formulas: this uses a full max/min magnitude delta BDD with a new order. source_sha256_12=42d47d8cf578; official_aig=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex249/official_eval/ex249_semantic_hypot_delta_bdd_alt_order_synth_preset_aig/ex249.aig; yosys_log=student/work/ex200_ex299_frontend_refgap_round16_20260612_2233/fp8-struct-r16/ex249/logs/ex249_semantic_hypot_delta_bdd_alt_order_synth_preset_aig.yosys.log
