case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex256,ex256_umul_csa_androws_abc_lut3_to_aig,1,256,30,7680,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_csa_androws_abc_lut3_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws; flow=abc_lut3_to_aig
ex256,ex256_umul_csa_androws_abc_lut4_to_aig,1,314,34,10676,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_csa_androws_abc_lut4_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws; flow=abc_lut4_to_aig
ex256,ex256_umul_csa_androws_abc_lut5_to_aig,1,360,34,12240,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_csa_androws_abc_lut5_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws; flow=abc_lut5_to_aig
ex256,ex256_umul_csa_androws_abc_g_aig,1,155,21,3255,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_csa_androws_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws; flow=abc_g_aig
ex256,ex256_umul_csa_androws_synth_preset_d13,1,150,21,3150,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_csa_androws_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws; flow=synth_preset_d13
ex256,ex256_umul_wallace_bits_abc_lut3_to_aig,1,254,26,6604,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_abc_lut3_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits; flow=abc_lut3_to_aig
ex256,ex256_umul_wallace_bits_abc_lut4_to_aig,1,308,32,9856,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_abc_lut4_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits; flow=abc_lut4_to_aig
ex256,ex256_umul_wallace_bits_abc_lut5_to_aig,1,396,33,13068,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_abc_lut5_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits; flow=abc_lut5_to_aig
ex256,ex256_umul_wallace_bits_abc_g_aig,1,158,20,3160,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits; flow=abc_g_aig
ex256,ex256_umul_wallace_bits_synth_preset_d13,1,162,22,3564,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits; flow=synth_preset_d13
ex256,ex256_umul_wallace_bits_prefix_abc_lut3_to_aig,1,249,24,5976,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_prefix_abc_lut3_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits_prefix; flow=abc_lut3_to_aig
ex256,ex256_umul_wallace_bits_prefix_abc_lut4_to_aig,1,306,32,9792,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_prefix_abc_lut4_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits_prefix; flow=abc_lut4_to_aig
ex256,ex256_umul_wallace_bits_prefix_abc_lut5_to_aig,1,401,38,15238,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_prefix_abc_lut5_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits_prefix; flow=abc_lut5_to_aig
ex256,ex256_umul_wallace_bits_prefix_abc_g_aig,1,160,20,3200,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_prefix_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits_prefix; flow=abc_g_aig
ex256,ex256_umul_wallace_bits_prefix_synth_preset_d13,1,159,21,3339,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_wallace_bits_prefix_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=wallace_bits_prefix; flow=synth_preset_d13
ex256,ex256_umul_block_split_case_lo3_abc_lut3_to_aig,1,278,29,8062,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_block_split_case_lo3_abc_lut3_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=block_split_case_lo3; flow=abc_lut3_to_aig
ex256,ex256_umul_block_split_case_lo3_abc_lut4_to_aig,1,332,32,10624,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_block_split_case_lo3_abc_lut4_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=block_split_case_lo3; flow=abc_lut4_to_aig
ex256,ex256_umul_block_split_case_lo3_abc_lut5_to_aig,1,388,34,13192,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_block_split_case_lo3_abc_lut5_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=block_split_case_lo3; flow=abc_lut5_to_aig
ex256,ex256_umul_block_split_case_lo3_abc_g_aig,1,179,19,3401,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_block_split_case_lo3_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=block_split_case_lo3; flow=abc_g_aig
ex256,ex256_umul_block_split_case_lo3_synth_preset_d13,1,172,21,3612,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_block_split_case_lo3_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=block_split_case_lo3; flow=synth_preset_d13
ex256,ex256_umul_full_product_case_abc_lut3_to_aig,1,1014,22,22308,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_full_product_case_abc_lut3_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=full_product_case; flow=abc_lut3_to_aig
ex256,ex256_umul_full_product_case_abc_lut4_to_aig,1,1273,26,33098,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_full_product_case_abc_lut4_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=full_product_case; flow=abc_lut4_to_aig
ex256,ex256_umul_full_product_case_abc_lut5_to_aig,1,1459,30,43770,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_full_product_case_abc_lut5_to_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=full_product_case; flow=abc_lut5_to_aig
ex256,ex256_umul_full_product_case_abc_g_aig,1,807,16,12912,student/work/ex256_frontend_umul_lutmap_probe_20260609_0122/ex256/aigs/ex256_umul_full_product_case_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=full_product_case; flow=abc_g_aig
