case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex288,ex288_unknown_bit_hybrid_primary_10_11_12_13_14,unknown_bit_hybrid,primary_10_11_12_13_14,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/verilog/ex288_unknown_bit_hybrid_primary_10_11_12_13_14.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/aigs/ex288_unknown_bit_hybrid_primary_10_11_12_13_14.aig,1,1,1,3550,21,74550,16394,4.547395,0,0,structural_exact,primary_bits=10:11:12:13:14; secondary_bits=0:1:2:3:4:5:6:7:8:9; hash=48f031d37254,13.365,bit-hybrid of two verified exact Verilog sources
ex288,ex288_unknown_bit_hybrid_primary_11_12_13_14,unknown_bit_hybrid,primary_11_12_13_14,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/verilog/ex288_unknown_bit_hybrid_primary_11_12_13_14.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/aigs/ex288_unknown_bit_hybrid_primary_11_12_13_14.aig,1,1,1,3343,22,73546,16394,4.486153,0,0,structural_exact,primary_bits=11:12:13:14; secondary_bits=0:1:2:3:4:5:6:7:8:9:10; hash=afd0982fb59a,12.556,bit-hybrid of two verified exact Verilog sources
ex288,ex288_unknown_bit_hybrid_primary_12_13_14,unknown_bit_hybrid,primary_12_13_14,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/verilog/ex288_unknown_bit_hybrid_primary_12_13_14.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/aigs/ex288_unknown_bit_hybrid_primary_12_13_14.aig,1,1,1,3025,20,60500,16394,3.690375,0,0,structural_exact,primary_bits=12:13:14; secondary_bits=0:1:2:3:4:5:6:7:8:9:10:11; hash=646997bf77ae,11.542,bit-hybrid of two verified exact Verilog sources
ex288,ex288_unknown_bit_hybrid_primary_8_9_10_11_12_13_14,unknown_bit_hybrid,primary_8_9_10_11_12_13_14,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/verilog/ex288_unknown_bit_hybrid_primary_8_9_10_11_12_13_14.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/aigs/ex288_unknown_bit_hybrid_primary_8_9_10_11_12_13_14.aig,1,1,1,3927,20,78540,16394,4.790777,0,0,structural_exact,primary_bits=8:9:10:11:12:13:14; secondary_bits=0:1:2:3:4:5:6:7; hash=306bf2b8db1c,12.470,bit-hybrid of two verified exact Verilog sources
ex288,ex288_unknown_bit_hybrid_primary_9_10_11_12_13_14,unknown_bit_hybrid,primary_9_10_11_12_13_14,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/verilog/ex288_unknown_bit_hybrid_primary_9_10_11_12_13_14.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex288/aigs/ex288_unknown_bit_hybrid_primary_9_10_11_12_13_14.aig,1,1,1,3834,20,76680,16394,4.677321,0,0,structural_exact,primary_bits=9:10:11:12:13:14; secondary_bits=0:1:2:3:4:5:6:7:8; hash=843b86407957,13.126,bit-hybrid of two verified exact Verilog sources
ex289,ex289_unknown_bit_hybrid_primary_10_11_12_13_14_15,unknown_bit_hybrid,primary_10_11_12_13_14_15,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/verilog/ex289_unknown_bit_hybrid_primary_10_11_12_13_14_15.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/aigs/ex289_unknown_bit_hybrid_primary_10_11_12_13_14_15.aig,1,1,1,2941,19,55879,13620,4.102717,0,0,structural_exact,primary_bits=10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7:8:9; hash=d66c22204d87,19.218,bit-hybrid of two verified exact Verilog sources
ex289,ex289_unknown_bit_hybrid_primary_11_12_13_14_15,unknown_bit_hybrid,primary_11_12_13_14_15,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/verilog/ex289_unknown_bit_hybrid_primary_11_12_13_14_15.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/aigs/ex289_unknown_bit_hybrid_primary_11_12_13_14_15.aig,1,1,1,2821,21,59241,13620,4.349559,0,0,structural_exact,primary_bits=11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7:8:9:10; hash=a6c366997984,18.089,bit-hybrid of two verified exact Verilog sources
ex289,ex289_unknown_bit_hybrid_primary_12_13_14_15,unknown_bit_hybrid,primary_12_13_14_15,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/verilog/ex289_unknown_bit_hybrid_primary_12_13_14_15.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/aigs/ex289_unknown_bit_hybrid_primary_12_13_14_15.aig,1,1,1,2567,21,53907,13620,3.957930,0,0,structural_exact,primary_bits=12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7:8:9:10:11; hash=3e294defed24,17.925,bit-hybrid of two verified exact Verilog sources
ex289,ex289_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_8_9_10_11_12_13_14_15,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/verilog/ex289_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/aigs/ex289_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15.aig,1,1,1,3087,21,64827,13620,4.759692,0,0,structural_exact,primary_bits=8:9:10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7; hash=2156956baf5d,18.251,bit-hybrid of two verified exact Verilog sources
ex289,ex289_unknown_bit_hybrid_primary_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_9_10_11_12_13_14_15,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/verilog/ex289_unknown_bit_hybrid_primary_9_10_11_12_13_14_15.v,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629/ex289/aigs/ex289_unknown_bit_hybrid_primary_9_10_11_12_13_14_15.aig,1,1,1,3084,21,64764,13620,4.755066,0,0,structural_exact,primary_bits=9:10:11:12:13:14:15; secondary_bits=0:1:2:3:4:5:6:7:8; hash=b705f0dbe771,21.218,bit-hybrid of two verified exact Verilog sources
